# OpenSilkroadMap derived server region->zone catalog
# source: SR_GameRefData/RefRegion.txt (sha256 a3749d9e43719208c0098c145022824ce17d3d86d21458f505ee8d187c1cd4c4)
# format: <region_id>\t<sector_x>\t<sector_y>\t<name>\t<flag>\t<zone_id>
# rows=2444 names=21 zones=13 flags={'1': 2363, '0': 81}
17230	78	67	FORT_BJ_AREA	1	1001
17231	79	67	FORT_BJ_AREA	1	1001
17232	80	67	FORT_BJ_AREA	1	1001
17477	69	68	FORT_JA_AREA	1	1001
17478	70	68	FORT_JA_AREA	1	1001
17479	71	68	FORT_JA_AREA	1	1001
17480	72	68	FORT_JA_AREA	1	1001
17481	73	68	FORT_JA_AREA	1	1001
17485	77	68	FORT_BJ_AREA	1	1001
17486	78	68	FORT_BJ_AREA	1	1001
17487	79	68	FORT_BJ_AREA	1	1001
17488	80	68	FORT_BJ_AREA	1	1001
17733	69	69	FORT_JA_AREA	1	1001
17734	70	69	FORT_JA_AREA	1	1001
17735	71	69	FORT_JA_AREA	1	1001
17736	72	69	FORT_JA_AREA	1	1001
17737	73	69	FORT_JA_AREA	1	1001
17741	77	69	FORT_BJ_AREA	1	1001
17742	78	69	FORT_BJ_AREA	1	1001
17743	79	69	FORT_BJ_AREA	1	1001
17744	80	69	FORT_BJ_AREA	1	1001
17989	69	70	FORT_JA_AREA	1	1001
17990	70	70	FORT_JA_AREA	1	1001
17991	71	70	FORT_JA_AREA	1	1001
17992	72	70	FORT_JA_AREA	1	1001
17993	73	70	FORT_JA_AREA	1	1001
17997	77	70	FORT_BJ_AREA	1	1001
17998	78	70	FORT_BJ_AREA	1	1001
17999	79	70	FORT_BJ_AREA	1	1001
18000	80	70	FORT_BJ_AREA	1	1001
18488	56	72	KingsValley	1	4002
18489	57	72	KingsValley	1	4002
18490	58	72	KingsValley	1	4002
18491	59	72	KingsValley	1	4002
18492	60	72	KingsValley	1	4002
18493	61	72	KingsValley	1	4002
18494	62	72	KingsValley	1	4002
18495	63	72	KingsValley	1	4002
18496	64	72	KingsValley	1	4002
18497	65	72	KingsValley	1	4002
18498	66	72	KingsValley	1	4002
18499	67	72	KingsValley	1	4002
18500	68	72	KingsValley	1	4002
18501	69	72	KingsValley	1	4002
18502	70	72	KingsValley	1	4002
18503	71	72	KingsValley	1	4002
18504	72	72	KingsValley	1	4002
18505	73	72	KingsValley	1	4002
18506	74	72	KingsValley	1	4002
18507	75	72	KingsValley	1	4002
18744	56	73	KingsValley	1	4002
18745	57	73	KingsValley	1	4002
18746	58	73	KingsValley	1	4002
18747	59	73	KingsValley	1	4002
18748	60	73	KingsValley	1	4002
18749	61	73	KingsValley	1	4002
18750	62	73	KingsValley	1	4002
18751	63	73	KingsValley	1	4002
18752	64	73	KingsValley	1	4002
18753	65	73	KingsValley	1	4002
18754	66	73	KingsValley	1	4002
18755	67	73	KingsValley	1	4002
18756	68	73	KingsValley	1	4002
18757	69	73	KingsValley	1	4002
18758	70	73	KingsValley	1	4002
18759	71	73	KingsValley	1	4002
18760	72	73	KingsValley	1	4002
18761	73	73	KingsValley	1	4002
18762	74	73	KingsValley	1	4002
18763	75	73	KingsValley	1	4002
19000	56	74	KingsValley	1	4002
19001	57	74	KingsValley	1	4002
19002	58	74	KingsValley	1	4002
19003	59	74	KingsValley	1	4002
19004	60	74	KingsValley	1	4002
19005	61	74	KingsValley	1	4002
19006	62	74	KingsValley	1	4002
19007	63	74	KingsValley	1	4002
19008	64	74	KingsValley	1	4002
19009	65	74	KingsValley	1	4002
19010	66	74	KingsValley	1	4002
19011	67	74	KingsValley	1	4002
19012	68	74	KingsValley	1	4002
19013	69	74	KingsValley	1	4002
19014	70	74	KingsValley	1	4002
19015	71	74	KingsValley	1	4002
19016	72	74	KingsValley	1	4002
19017	73	74	KingsValley	1	4002
19018	74	74	KingsValley	1	4002
19019	75	74	KingsValley	1	4002
19256	56	75	KingsValley	1	4002
19257	57	75	KingsValley	1	4002
19258	58	75	KingsValley	1	4002
19259	59	75	KingsValley	1	4002
19260	60	75	KingsValley	1	4002
19261	61	75	KingsValley	1	4002
19262	62	75	KingsValley	1	4002
19263	63	75	KingsValley	1	4002
19264	64	75	KingsValley	1	4002
19265	65	75	KingsValley	1	4002
19266	66	75	KingsValley	1	4002
19267	67	75	KingsValley	1	4002
19268	68	75	KingsValley	1	4002
19269	69	75	KingsValley	1	4002
19270	70	75	KingsValley	1	4002
19271	71	75	KingsValley	1	4002
19272	72	75	KingsValley	1	4002
19273	73	75	KingsValley	1	4002
19274	74	75	KingsValley	1	4002
19275	75	75	KingsValley	1	4002
19512	56	76	KingsValley	1	4002
19513	57	76	KingsValley	1	4002
19514	58	76	KingsValley	1	4002
19515	59	76	KingsValley	1	4002
19516	60	76	KingsValley	1	4002
19517	61	76	KingsValley	1	4002
19518	62	76	KingsValley	1	4002
19519	63	76	KingsValley	1	4002
19520	64	76	KingsValley	1	4002
19521	65	76	KingsValley	1	4002
19522	66	76	KingsValley	1	4002
19523	67	76	KingsValley	1	4002
19524	68	76	KingsValley	1	4002
19525	69	76	KingsValley	1	4002
19526	70	76	KingsValley	1	4002
19527	71	76	KingsValley	1	4002
19528	72	76	KingsValley	1	4002
19529	73	76	KingsValley	1	4002
19530	74	76	KingsValley	1	4002
19531	75	76	KingsValley	1	4002
19768	56	77	KingsValley	1	4002
19769	57	77	KingsValley	1	4002
19770	58	77	KingsValley	1	4002
19771	59	77	KingsValley	1	4002
19772	60	77	KingsValley	1	4002
19773	61	77	KingsValley	1	4002
19774	62	77	KingsValley	1	4002
19775	63	77	KingsValley	1	4002
19776	64	77	KingsValley	1	4002
19777	65	77	KingsValley	1	4002
19778	66	77	KingsValley	1	4002
19779	67	77	KingsValley	1	4002
19780	68	77	KingsValley	1	4002
19781	69	77	KingsValley	1	4002
19782	70	77	KingsValley	1	4002
19783	71	77	KingsValley	1	4002
19784	72	77	KingsValley	1	4002
19785	73	77	KingsValley	1	4002
19786	74	77	KingsValley	1	4002
19787	75	77	KingsValley	1	4002
20800	64	81	SD	1	4002
20801	65	81	SD	1	4002
20802	66	81	SD	1	4002
20803	67	81	SD	1	4002
20804	68	81	SD	1	4002
20805	69	81	SD	1	4002
20806	70	81	SD	1	4002
20807	71	81	SD	1	4002
20808	72	81	SD	1	4002
20809	73	81	SD	1	4002
20810	74	81	SD	1	4002
20811	75	81	SD	1	4002
20812	76	81	SD	1	4002
21056	64	82	SD	1	4002
21057	65	82	SD	1	4002
21058	66	82	SD	1	4002
21059	67	82	SD	1	4002
21060	68	82	SD	1	4002
21061	69	82	SD	1	4002
21062	70	82	SD	1	4002
21063	71	82	SD	1	4002
21064	72	82	SD	1	4002
21065	73	82	SD	1	4002
21066	74	82	SD	1	4002
21067	75	82	SD	1	4002
21068	76	82	SD	1	4002
21312	64	83	SD	1	4002
21313	65	83	SD	1	4002
21314	66	83	SD	1	4002
21315	67	83	SD	1	4002
21316	68	83	SD	1	4002
21317	69	83	SD	1	4002
21318	70	83	SD	1	4002
21319	71	83	SD	1	4002
21320	72	83	SD	1	4002
21321	73	83	SD	1	4002
21322	74	83	SD	1	4002
21323	75	83	SD	1	4002
21324	76	83	SD	1	4002
21555	51	84	DELTA	1	4001
21556	52	84	DELTA	1	4001
21557	53	84	DELTA	1	4001
21568	64	84	SD	1	4002
21569	65	84	SD	1	4002
21570	66	84	SD	1	4002
21571	67	84	SD	1	4002
21572	68	84	SD	1	4002
21573	69	84	SD	1	4002
21574	70	84	SD	1	4002
21575	71	84	SD	1	4002
21576	72	84	SD	1	4002
21577	73	84	SD	1	4002
21578	74	84	SD	1	4002
21579	75	84	SD	1	4002
21580	76	84	SD	1	4002
21617	113	84	Roc	1	3002
21618	114	84	Roc	1	3002
21619	115	84	Roc	1	3002
21620	116	84	Roc	1	3002
21621	117	84	Roc	1	3002
21628	124	84	Oasis_Kingdom	1	2004
21629	125	84	Oasis_Kingdom	1	2004
21630	126	84	Oasis_Kingdom	1	2004
21631	127	84	Oasis_Kingdom	1	2004
21632	128	84	Oasis_Kingdom	1	2004
21810	50	85	DELTA	1	4001
21811	51	85	DELTA	1	4001
21812	52	85	DELTA	1	4001
21813	53	85	DELTA	1	4001
21814	54	85	DELTA	1	4001
21824	64	85	SD	1	4002
21825	65	85	SD	1	4002
21826	66	85	SD	1	4002
21827	67	85	SD	1	4002
21828	68	85	SD	1	4002
21829	69	85	SD	1	4002
21830	70	85	SD	1	4002
21831	71	85	SD	1	4002
21832	72	85	SD	1	4002
21833	73	85	SD	1	4002
21834	74	85	SD	1	4002
21835	75	85	SD	1	4002
21836	76	85	SD	1	4002
21866	106	85	Roc	1	3002
21867	107	85	Roc	1	3002
21868	108	85	Roc	1	3002
21869	109	85	Roc	1	3002
21870	110	85	Roc	1	3002
21871	111	85	Roc	1	3002
21872	112	85	Roc	1	3002
21873	113	85	Roc	1	3002
21874	114	85	Roc	1	3002
21875	115	85	Roc	1	3002
21876	116	85	Roc	1	3002
21877	117	85	Roc	1	3002
21881	121	85	Oasis_Kingdom	1	2004
21882	122	85	Oasis_Kingdom	1	2004
21883	123	85	Oasis_Kingdom	1	2004
21884	124	85	Oasis_Kingdom	1	2004
21885	125	85	Oasis_Kingdom	1	2004
21886	126	85	Oasis_Kingdom	1	2004
21887	127	85	Oasis_Kingdom	1	2004
21888	128	85	Oasis_Kingdom	1	2004
21889	129	85	Oasis_Kingdom	1	2004
21890	130	85	Oasis_Kingdom	1	2004
21891	131	85	Oasis_Kingdom	1	2004
22065	49	86	DELTA	1	4001
22066	50	86	DELTA	1	4001
22067	51	86	DELTA	1	4001
22068	52	86	DELTA	1	4001
22069	53	86	DELTA	1	4001
22070	54	86	DELTA	1	4001
22080	64	86	SD	1	4002
22081	65	86	SD	1	4002
22082	66	86	SD	1	4002
22083	67	86	SD	1	4002
22084	68	86	SD	1	4002
22085	69	86	SD	1	4002
22086	70	86	SD	1	4002
22087	71	86	SD	1	4002
22088	72	86	SD	1	4002
22089	73	86	SD	1	4002
22090	74	86	SD	1	4002
22091	75	86	SD	1	4002
22092	76	86	SD	1	4002
22122	106	86	Roc	1	3002
22123	107	86	Roc	1	3002
22124	108	86	Roc	1	3002
22125	109	86	Roc	1	3002
22126	110	86	Roc	1	3002
22127	111	86	Roc	1	3002
22128	112	86	Roc	1	3002
22129	113	86	Roc	1	3002
22130	114	86	Roc	1	3002
22131	115	86	Roc	1	3002
22132	116	86	Roc	1	3002
22133	117	86	Roc	1	3002
22134	118	86	Roc	1	3002
22137	121	86	Oasis_Kingdom	1	2004
22138	122	86	Oasis_Kingdom	1	2004
22139	123	86	Oasis_Kingdom	1	2004
22140	124	86	Oasis_Kingdom	1	2004
22141	125	86	Oasis_Kingdom	1	2004
22142	126	86	Oasis_Kingdom	1	2004
22143	127	86	Oasis_Kingdom	1	2004
22144	128	86	Oasis_Kingdom	1	2004
22145	129	86	Oasis_Kingdom	1	2004
22146	130	86	Oasis_Kingdom	1	2004
22147	131	86	Oasis_Kingdom	1	2004
22319	47	87	DELTA	1	4001
22320	48	87	DELTA	1	4001
22321	49	87	DELTA	1	4001
22322	50	87	DELTA	1	4001
22323	51	87	DELTA	1	4001
22324	52	87	DELTA	1	4001
22325	53	87	DELTA	1	4001
22326	54	87	DELTA	1	4001
22327	55	87	DELTA	1	4001
22336	64	87	SD	1	4002
22337	65	87	SD	1	4002
22338	66	87	SD	1	4002
22339	67	87	SD	1	4002
22340	68	87	SD	1	4002
22341	69	87	SD	1	4002
22342	70	87	SD	1	4002
22343	71	87	SD	1	4002
22344	72	87	SD	1	4002
22345	73	87	SD	1	4002
22346	74	87	SD	1	4002
22347	75	87	SD	1	4002
22348	76	87	SD	1	4002
22377	105	87	Roc	1	3002
22378	106	87	Roc	1	3002
22379	107	87	Roc	1	3002
22380	108	87	Roc	1	3002
22381	109	87	Roc	1	3002
22382	110	87	Roc	1	3002
22383	111	87	Roc	1	3002
22384	112	87	Roc	1	3002
22385	113	87	Roc	1	3002
22386	114	87	Roc	1	3002
22387	115	87	Roc	1	3002
22388	116	87	Roc	1	3002
22389	117	87	Roc	1	3002
22390	118	87	Roc	1	3002
22393	121	87	Oasis_Kingdom	1	2004
22394	122	87	Oasis_Kingdom	1	2004
22395	123	87	Oasis_Kingdom	1	2004
22396	124	87	Oasis_Kingdom	1	2004
22397	125	87	Oasis_Kingdom	1	2004
22398	126	87	Oasis_Kingdom	1	2004
22399	127	87	Oasis_Kingdom	1	2004
22400	128	87	Oasis_Kingdom	1	2004
22401	129	87	Oasis_Kingdom	1	2004
22402	130	87	Oasis_Kingdom	1	2004
22403	131	87	Oasis_Kingdom	1	2004
22454	182	87	Eu	1	3003
22575	47	88	DELTA	1	4001
22576	48	88	DELTA	1	4001
22577	49	88	DELTA	1	4001
22578	50	88	DELTA	1	4001
22579	51	88	DELTA	1	4001
22580	52	88	DELTA	1	4001
22581	53	88	DELTA	1	4001
22582	54	88	DELTA	1	4001
22583	55	88	DELTA	1	4001
22592	64	88	SD	1	4002
22593	65	88	SD	1	4002
22594	66	88	SD	1	4002
22595	67	88	SD	1	4002
22596	68	88	SD	1	4002
22597	69	88	SD	1	4002
22598	70	88	SD	1	4002
22599	71	88	SD	1	4002
22600	72	88	SD	1	4002
22601	73	88	SD	1	4002
22602	74	88	SD	1	4002
22603	75	88	SD	1	4002
22604	76	88	SD	1	4002
22633	105	88	Roc	1	3002
22634	106	88	Roc	1	3002
22635	107	88	Roc	1	3002
22636	108	88	Roc	1	3002
22637	109	88	Roc	1	3002
22638	110	88	Roc	1	3002
22639	111	88	Roc	1	3002
22640	112	88	Roc	1	3002
22641	113	88	Roc	1	3002
22642	114	88	Roc	1	3002
22643	115	88	Roc	1	3002
22644	116	88	Roc	1	3002
22645	117	88	Roc	1	3002
22649	121	88	Oasis_Kingdom	1	2004
22650	122	88	Oasis_Kingdom	1	2004
22651	123	88	Oasis_Kingdom	1	2004
22652	124	88	Oasis_Kingdom	1	2004
22653	125	88	Oasis_Kingdom	1	2004
22654	126	88	Oasis_Kingdom	1	2004
22655	127	88	Oasis_Kingdom	1	2004
22656	128	88	Oasis_Kingdom	1	2004
22657	129	88	Oasis_Kingdom	1	2004
22658	130	88	Oasis_Kingdom	1	2004
22659	131	88	Oasis_Kingdom	1	2004
22661	133	88	Oasis_Kingdom	1	2001
22667	139	88	Oasis_Kingdom	1	2001
22668	140	88	Oasis_Kingdom	1	2001
22669	141	88	Oasis_Kingdom	1	2001
22830	46	89	DELTA	0	4001
22831	47	89	DELTA	0	4001
22832	48	89	DELTA	0	4001
22833	49	89	DELTA	0	4001
22834	50	89	DELTA	1	4001
22835	51	89	DELTA	1	4001
22836	52	89	DELTA	1	4001
22837	53	89	DELTA	1	4001
22838	54	89	DELTA	1	4001
22839	55	89	DELTA	1	4001
22840	56	89	DELTA	1	4001
22889	105	89	Roc	1	3002
22890	106	89	Roc	1	3002
22891	107	89	Roc	1	3002
22892	108	89	Roc	1	3002
22893	109	89	Roc	1	3002
22894	110	89	Roc	1	3002
22895	111	89	Roc	1	3002
22896	112	89	Roc	1	3002
22897	113	89	Roc	1	3002
22898	114	89	Roc	1	3002
22899	115	89	Roc	1	3002
22900	116	89	Roc	1	3002
22901	117	89	Roc	1	3002
22906	122	89	Oasis_Kingdom	1	2004
22907	123	89	Oasis_Kingdom	1	2004
22908	124	89	Oasis_Kingdom	1	2004
22909	125	89	Oasis_Kingdom	1	2004
22910	126	89	Oasis_Kingdom	1	2004
22911	127	89	Oasis_Kingdom	1	2004
22912	128	89	Oasis_Kingdom	1	2004
22913	129	89	Oasis_Kingdom	1	2004
22914	130	89	Oasis_Kingdom	1	2004
22915	131	89	Oasis_Kingdom	1	2004
22916	132	89	Oasis_Kingdom	1	2004
22917	133	89	Oasis_Kingdom	1	2001
22918	134	89	Oasis_Kingdom	1	2001
22919	135	89	Oasis_Kingdom	1	2001
22920	136	89	Oasis_Kingdom	1	2001
22921	137	89	Oasis_Kingdom	1	2001
22922	138	89	Oasis_Kingdom	1	2001
22923	139	89	Oasis_Kingdom	1	2001
22924	140	89	Oasis_Kingdom	1	2001
22925	141	89	Oasis_Kingdom	1	2001
22927	143	89	West_China	1	2001
22930	146	89	West_China	1	2002
22931	147	89	West_China	1	2002
22932	148	89	West_China	1	2002
22933	149	89	West_China	1	2002
22934	150	89	West_China	1	2002
22935	151	89	West_China	1	2002
22942	158	89	CHINA	1	1001
22943	159	89	CHINA	1	1001
22966	182	89	CHINA	1	1001
23085	45	90	DELTA	0	4001
23086	46	90	DELTA	0	4001
23087	47	90	DELTA	0	4001
23088	48	90	DELTA	0	4001
23089	49	90	DELTA	0	4001
23090	50	90	DELTA	1	4001
23091	51	90	DELTA	1	4001
23092	52	90	DELTA	1	4001
23093	53	90	DELTA	1	4001
23094	54	90	DELTA	1	4001
23095	55	90	DELTA	1	4001
23096	56	90	DELTA	1	4001
23144	104	90	Roc	1	3002
23145	105	90	Roc	1	3002
23146	106	90	Roc	1	3002
23147	107	90	Roc	1	3002
23148	108	90	Roc	1	3002
23149	109	90	Roc	1	3002
23150	110	90	Roc	1	3002
23151	111	90	Roc	1	3002
23152	112	90	Roc	1	3002
23153	113	90	Roc	1	3002
23154	114	90	Roc	1	3002
23155	115	90	Roc	1	3002
23156	116	90	Roc	1	3002
23157	117	90	Roc	1	3002
23158	118	90	Roc	1	3002
23162	122	90	Oasis_Kingdom	1	2004
23163	123	90	Oasis_Kingdom	1	2004
23164	124	90	Oasis_Kingdom	1	2004
23165	125	90	Oasis_Kingdom	1	2004
23166	126	90	Oasis_Kingdom	1	2004
23167	127	90	Oasis_Kingdom	1	2004
23168	128	90	Oasis_Kingdom	1	2004
23169	129	90	Oasis_Kingdom	1	2004
23170	130	90	Oasis_Kingdom	1	2004
23171	131	90	Oasis_Kingdom	1	2004
23172	132	90	Oasis_Kingdom	1	2004
23173	133	90	Oasis_Kingdom	1	2001
23174	134	90	Oasis_Kingdom	1	2001
23175	135	90	Oasis_Kingdom	1	2001
23176	136	90	Oasis_Kingdom	1	2001
23177	137	90	Oasis_Kingdom	1	2001
23178	138	90	Oasis_Kingdom	1	2001
23179	139	90	Oasis_Kingdom	1	2001
23180	140	90	Oasis_Kingdom	1	2001
23181	141	90	Oasis_Kingdom	1	2001
23183	143	90	West_China	1	2001
23184	144	90	West_China	1	2001
23185	145	90	West_China	1	2002
23186	146	90	West_China	1	2002
23187	147	90	West_China	1	2002
23188	148	90	West_China	1	2002
23189	149	90	West_China	1	2002
23190	150	90	West_China	1	2002
23191	151	90	West_China	1	2002
23192	152	90	West_China	1	2002
23196	156	90	CHINA	1	1001
23197	157	90	CHINA	1	1001
23198	158	90	CHINA	1	1001
23199	159	90	CHINA	1	1001
23200	160	90	CHINA	1	1001
23201	161	90	CHINA	1	1001
23202	162	90	CHINA	1	1001
23203	163	90	CHINA	1	1001
23204	164	90	CHINA	1	1001
23341	45	91	DELTA	0	4001
23342	46	91	DELTA	0	4001
23343	47	91	DELTA	0	4001
23344	48	91	DELTA	0	4001
23345	49	91	DELTA	0	4001
23346	50	91	DELTA	0	4001
23347	51	91	DELTA	0	4001
23348	52	91	DELTA	1	4001
23349	53	91	DELTA	1	4001
23350	54	91	DELTA	1	4001
23351	55	91	DELTA	1	4001
23352	56	91	DELTA	1	4001
23353	57	91	DELTA	1	4001
23400	104	91	Roc	1	3002
23401	105	91	Roc	1	3002
23402	106	91	Roc	1	3002
23403	107	91	Roc	1	3002
23404	108	91	Roc	1	3002
23405	109	91	Roc	1	3002
23406	110	91	Roc	1	3002
23407	111	91	Roc	1	3002
23408	112	91	Roc	1	3002
23409	113	91	Roc	1	3002
23410	114	91	Roc	1	3002
23411	115	91	Roc	1	3002
23412	116	91	Roc	1	3002
23413	117	91	Roc	1	3002
23414	118	91	Roc	1	3002
23418	122	91	Oasis_Kingdom	1	2004
23419	123	91	Oasis_Kingdom	1	2004
23420	124	91	Oasis_Kingdom	1	2004
23421	125	91	Oasis_Kingdom	1	2004
23422	126	91	Oasis_Kingdom	1	2004
23423	127	91	Oasis_Kingdom	1	2004
23424	128	91	Oasis_Kingdom	1	2004
23425	129	91	Oasis_Kingdom	1	2004
23426	130	91	Oasis_Kingdom	1	2004
23427	131	91	Oasis_Kingdom	1	2004
23428	132	91	Oasis_Kingdom	1	2004
23429	133	91	Oasis_Kingdom	1	2001
23430	134	91	Oasis_Kingdom	1	2001
23431	135	91	Oasis_Kingdom	0	2001
23432	136	91	Oasis_Kingdom	0	2001
23433	137	91	Oasis_Kingdom	1	2001
23434	138	91	Oasis_Kingdom	1	2001
23435	139	91	Oasis_Kingdom	1	2001
23436	140	91	Oasis_Kingdom	1	2001
23437	141	91	Oasis_Kingdom	1	2001
23439	143	91	West_China	1	2001
23440	144	91	West_China	1	2001
23441	145	91	West_China	1	2002
23442	146	91	West_China	1	2002
23443	147	91	West_China	1	2002
23444	148	91	West_China	1	2002
23445	149	91	West_China	1	2002
23446	150	91	West_China	1	2002
23447	151	91	West_China	1	2002
23448	152	91	West_China	1	2002
23452	156	91	CHINA	1	1001
23453	157	91	CHINA	1	1001
23454	158	91	CHINA	1	1001
23455	159	91	CHINA	1	1001
23456	160	91	CHINA	1	1001
23457	161	91	CHINA	1	1001
23458	162	91	CHINA	1	1001
23459	163	91	CHINA	1	1001
23460	164	91	CHINA	1	1001
23461	165	91	CHINA	1	1001
23462	166	91	CHINA	1	1001
23463	167	91	CHINA	1	1001
23464	168	91	CHINA	1	1001
23465	169	91	CHINA	1	1001
23466	170	91	CHINA	1	1001
23467	171	91	CHINA	1	1001
23468	172	91	CHINA	1	1001
23598	46	92	DELTA	0	4001
23599	47	92	DELTA	0	4001
23600	48	92	DELTA	0	4001
23601	49	92	DELTA	0	4001
23602	50	92	DELTA	0	4001
23603	51	92	DELTA	0	4001
23604	52	92	DELTA	1	4001
23605	53	92	DELTA	1	4001
23606	54	92	DELTA	1	4001
23607	55	92	DELTA	1	4001
23608	56	92	DELTA	1	4001
23609	57	92	DELTA	1	4001
23656	104	92	Roc	1	3002
23657	105	92	Roc	1	3002
23658	106	92	Roc	1	3002
23659	107	92	Roc	1	3002
23660	108	92	Roc	1	3002
23661	109	92	Roc	1	3002
23662	110	92	Roc	1	3002
23663	111	92	Roc	1	3002
23664	112	92	Roc	1	3002
23665	113	92	Roc	1	3002
23666	114	92	Roc	1	3002
23667	115	92	Roc	1	3002
23668	116	92	Roc	1	3002
23669	117	92	Roc	1	3002
23670	118	92	Roc	1	3002
23673	121	92	Oasis_Kingdom	1	2004
23674	122	92	Oasis_Kingdom	1	2004
23675	123	92	Oasis_Kingdom	1	2004
23676	124	92	Oasis_Kingdom	1	2004
23677	125	92	Oasis_Kingdom	1	2004
23678	126	92	Oasis_Kingdom	1	2004
23679	127	92	Oasis_Kingdom	1	2004
23680	128	92	Oasis_Kingdom	1	2004
23681	129	92	Oasis_Kingdom	1	2004
23682	130	92	Oasis_Kingdom	1	2004
23683	131	92	Oasis_Kingdom	1	2004
23684	132	92	Oasis_Kingdom	1	2004
23685	133	92	Oasis_Kingdom	1	2001
23686	134	92	Oasis_Kingdom	0	2001
23687	135	92	Oasis_Kingdom	0	2001
23688	136	92	Oasis_Kingdom	0	2001
23689	137	92	Oasis_Kingdom	1	2001
23690	138	92	Oasis_Kingdom	1	2001
23691	139	92	Oasis_Kingdom	1	2001
23692	140	92	Oasis_Kingdom	1	2001
23693	141	92	Oasis_Kingdom	1	2001
23695	143	92	West_China	1	2001
23696	144	92	West_China	1	2001
23697	145	92	West_China	1	2002
23698	146	92	West_China	1	2002
23699	147	92	West_China	1	2002
23700	148	92	West_China	1	2002
23701	149	92	West_China	1	2002
23702	150	92	West_China	1	2002
23703	151	92	West_China	1	2002
23704	152	92	West_China	1	2002
23708	156	92	CHINA	1	1001
23709	157	92	CHINA	1	1001
23710	158	92	CHINA	1	1001
23711	159	92	CHINA	1	1001
23712	160	92	CHINA	1	1001
23713	161	92	CHINA	1	1001
23714	162	92	CHINA	1	1001
23715	163	92	CHINA	1	1001
23716	164	92	CHINA	1	1001
23717	165	92	CHINA	1	1001
23718	166	92	CHINA	1	1001
23719	167	92	CHINA	1	1001
23720	168	92	CHINA	1	1001
23721	169	92	CHINA	1	1001
23722	170	92	CHINA	1	1001
23723	171	92	CHINA	1	1001
23724	172	92	CHINA	1	1001
23725	173	92	CHINA	1	1001
23854	46	93	DELTA	0	4001
23855	47	93	DELTA	0	4001
23856	48	93	DELTA	0	4001
23857	49	93	DELTA	0	4001
23858	50	93	DELTA	1	4001
23859	51	93	DELTA	1	4001
23860	52	93	DELTA	1	4001
23861	53	93	DELTA	1	4001
23862	54	93	DELTA	1	4001
23863	55	93	DELTA	1	4001
23864	56	93	DELTA	1	4001
23865	57	93	DELTA	1	4001
23912	104	93	Roc	1	3002
23913	105	93	Roc	1	3002
23914	106	93	Roc	1	3002
23915	107	93	Roc	1	3002
23916	108	93	Roc	1	3002
23917	109	93	Roc	1	3002
23918	110	93	Roc	1	3002
23919	111	93	Roc	1	3002
23920	112	93	Roc	1	3002
23921	113	93	Roc	1	3002
23922	114	93	Roc	1	3002
23923	115	93	Roc	1	3002
23924	116	93	Roc	1	3002
23925	117	93	Roc	1	3002
23929	121	93	Oasis_Kingdom	1	2004
23930	122	93	Oasis_Kingdom	1	2004
