1	22	GATE_NPC_AM_FERRY1	7527	SN_ZONE_21007	26457	1254	-9	1114	150	0	0	1	
1	23	GATE_NPC_AM_FERRY2	7528	SN_ZONE_21008	25945	1246	-5	1210	150	0	0	1	
1	24	GATE_NPC_AM_FLYSHIP	7529	SN_ZONE_25033_4	24934	1279	587	92	150	0	0	1	
1	25	GATE_CA	19555	SN_ZONE_22005	27244	270	180	1421	120	1	0	1	
1	26	GATE_NPC_CA_TUNNEL_NO	7545	SN_ZONE_25044_03	27000	1072	598	1822	150	0	0	1	
1	27	GATE_NPC_CA_TUNNEL_SO	7546	SN_ZONE_25044_04	26232	1372	183	1844	150	0	0	1	
1	28	GATE_NPC_CA_FLYSHIP	7547	SN_ZONE_25033_5	25975	1367	296	1626	150	0	0	1	
1	29	GATE_NPC_TK_TUNNEL_NO	7548	SN_ZONE_25044_01	26237	362	393	599	150	0	0	1	
1	30	GATE_NPC_TK_TUNNEL_SO	7549	SN_ZONE_25044_02	25469	376	244	486	150	0	0	1	
1	31	GATE_NPC_RM_FLYSHIP3	19495	SN_ZONE_25033_3	24424	1902	3854	657	150	0	0	1	
1	34	GATE_NPC_EU_SOLDIER_PO2	7522	SN_ZONE_25022	0	0	0	0	0	0	0	1	
1	39	GATE_NPC_EU_ADVICE	7526	SN_ZONE_14043	27471	1321	82	422	60	0	0	1	
1	40	GATE_NPC_EU_ADVICE3	19497	SN_ZONE_11043	26959	542	83	1147	60	0	0	1	
1	41	GATE_NPC_EU_ADVICE2	19496	SN_ZONE_14044	26957	1609	80	1381	60	0	0	1	
1	42	GATE_NPC_CH_SOLDIER_EM1	2031	SN_ZONE_13002	25000	976	-6	1834	60	0	0	1	
1	43	GATE_NPC_CH_SOLDIER_EA2	2034	SN_ZONE_14022	25001	1340	0	1817	60	0	0	1	
1	44	GATE_NPC_CH_SOLDIER_SO1	2037	SN_ZONE_14031	25000	983	0	77	60	0	0	1	
1	45	GATE_NPC_CH_SOLDIER_WE1	2035	SN_ZONE_14025	24999	386	0	1900	60	0	0	1	
1	46	GATE_CH_FORT_GATE1	23269	SN_ZONE_40008	23719	465	145	363	200	0	0	1	
1	47	GATE_CH_FORT_GATE2	23270	SN_ZONE_40000	23720	72	250	162	200	0	0	1	
1	48	GATE_CH_FORT_GATE3	23271	SN_ZONE_40009	23721	439	14	413	200	0	0	1	
1	49	GATE_JA_FORT_GATE1	22902	SN_ZONE_41008	17221	812	31	677	200	0	0	2	
1	50	GATE_JA_FORT_GATE2	22903	SN_ZONE_41009	17222	1465	13	362	200	0	0	2	
1	51	GATE_JA_FORT_GATE3	22904	SN_ZONE_41010	17225	894	1	332	200	0	0	2	
1	52	GATE_JA_CHARGE_GATE	22905	SN_ZONE_41004	17989	885	31	914	200	0	0	2	
1	53	GATE_JA_GLORY_GATE	22906	SN_ZONE_41005	17224	467	0	736	200	0	0	2	
1	54	GATE_JA_REVIVAL_GATE	22907	SN_ZONE_41006	17735	795	0	1407	300	0	0	2	
1	55	GATE_JINSI_OUT	0	SN_ZONE_23001	26284	960	111	1662	50	0	0	1	
1	56	GATE_JINSI_IN	0	SN_ZONE_26001	-32761	-1	-11	-3200	70	0	0	1	
1	57	GATE_JINSI_01x01_12	0	SN_ZONE_23001	-32761	2	223	6495	70	0	0	1	
1	58	GATE_JINSI_02x01_03	0	SN_ZONE_26002	-32762	-10468	0	5596	70	0	0	1	
1	59	GATE_JINSI_02x01_09	0	SN_ZONE_26002	-32762	-13674	0	5596	70	0	0	1	
1	60	GATE_JINSI_02x02_03	0	SN_ZONE_26002	-32762	-3858	0	5592	70	0	0	1	
1	61	GATE_JINSI_02x02_06	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	62	GATE_JINSI_02x02_09	0	SN_ZONE_26002	-32762	-8259	0	5592	70	0	0	1	
1	63	GATE_JINSI_02x02_12-1	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	64	GATE_JINSI_02x02_12-2	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	65	GATE_JINSI_02x03_03-1	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	66	GATE_JINSI_02x03_03-2	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	67	GATE_JINSI_02x03_06-1	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	68	GATE_JINSI_02x03_06-2	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	69	GATE_JINSI_02x03_09	0	SN_ZONE_26002	-32762	-1628	0	5596	70	0	0	1	
1	70	GATE_JINSI_02x03_12	0	SN_ZONE_26002	-32762	-3	0	7197	70	0	0	1	
1	71	GATE_JINSI_02x04_03	0	SN_ZONE_26002	-32762	7827	0	5596	70	0	0	1	
1	72	GATE_JINSI_02x04_06	0	SN_ZONE_26002	-32762	6208	0	4035	70	0	0	1	
1	73	GATE_JINSI_02x04_09	0	SN_ZONE_26002	-32762	4610	0	5596	70	0	0	1	
1	74	GATE_JINSI_02x04_12	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	75	GATE_JINSI_02x05_03	0	SN_ZONE_26002	-32762	13727	0	5596	70	0	0	1	
1	76	GATE_JINSI_02x05_06	0	SN_ZONE_26002	-32762	12124	0	4030	70	0	0	1	
1	77	GATE_JINSI_02x05_09	0	SN_ZONE_26002	-32762	10497	0	5596	70	0	0	1	
1	78	GATE_JINSI_02x05_12	0	SN_ZONE_26002	-32762	12124	0	7228	70	0	0	1	
1	79	GATE_JINSI_02x06_03	0	SN_ZONE_26002	-32762	13730	0	-21	70	0	0	1	
1	80	GATE_JINSI_02x06_06	0	SN_ZONE_26002	-32762	12124	0	-1587	70	0	0	1	
1	81	GATE_JINSI_02x06_09	0	SN_ZONE_26002	-32762	10496	0	-21	70	0	0	1	
1	82	GATE_JINSI_02x06_12	0	SN_ZONE_26002	-32762	12124	0	1633	70	0	0	1	
1	83	GATE_JINSI_02x07_03	0	SN_ZONE_26002	-32762	7809	0	-21	70	0	0	1	
1	84	GATE_JINSI_02x07_09	0	SN_ZONE_26002	-32762	4580	0	-21	70	0	0	1	
1	85	GATE_JINSI_02x07_12	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	86	GATE_JINSI_02x08_03	0	SN_ZONE_26002	-32762	2197	0	-27	70	0	0	1	
1	87	GATE_JINSI_02x08_06	0	SN_ZONE_26002	-32762	-5	0	-2223	70	0	0	1	
1	88	GATE_JINSI_02x08_09	0	SN_ZONE_26002	-32762	-2203	0	-27	70	0	0	1	
1	89	GATE_JINSI_02x08_12	0	SN_ZONE_26002	-32762	-5	0	2173	70	0	0	1	
1	90	GATE_JINSI_02x09_03	0	SN_ZONE_26002	-32762	-4458	0	-21	70	0	0	1	
1	91	GATE_JINSI_02x09_06	0	SN_ZONE_26002	-32762	-6068	0	-1593	70	0	0	1	
1	92	GATE_JINSI_02x09_09	0	SN_ZONE_26002	-32762	-7704	0	-21	70	0	0	1	
1	93	GATE_JINSI_02x09_12	0	SN_ZONE_26002	-32762	-6068	0	1640	70	0	0	1	
1	94	GATE_JINSI_02x10_03	0	SN_ZONE_26002	-32762	-10470	0	-21	70	0	0	1	
1	95	GATE_JINSI_02x10_06	0	SN_ZONE_26002	-32762	-12072	0	-1587	70	0	0	1	
1	96	GATE_JINSI_02x10_09	0	SN_ZONE_26002	-32762	-13804	0	-27	70	0	0	1	
1	97	GATE_JINSI_02x11_03	0	SN_ZONE_26002	-32762	-9871	0	-5818	70	0	0	1	
1	98	GATE_JINSI_02x11_06	0	SN_ZONE_26002	-32762	-12073	0	-8021	70	0	0	1	
1	99	GATE_JINSI_02x11_09	0	SN_ZONE_26002	-32762	-14275	0	-5824	70	0	0	1	
1	100	GATE_JINSI_02x11_12	0	SN_ZONE_26002	-32762	-12072	0	-3616	70	0	0	1	
1	101	GATE_JINSI_02x12_03	0	SN_ZONE_26002	-32762	-4458	0	-5813	70	0	0	1	
1	102	GATE_JINSI_02x12_09	0	SN_ZONE_26002	-32762	-7684	0	-5813	70	0	0	1	
1	103	GATE_JINSI_02x12_12-1	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	104	GATE_JINSI_02x12_12-2	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	105	GATE_JINSI_02x13_03-1	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	106	GATE_JINSI_02x13_03-2	0	SN_ZONE_26002	-32762	1569	0	-5818	70	0	0	1	
1	107	GATE_JINSI_02x13_06-1	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	108	GATE_JINSI_02x13_06-2	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	109	GATE_JINSI_02x13_09-1	0	SN_ZONE_26002	-32762	-1593	0	-5819	70	0	0	1	
1	110	GATE_JINSI_02x13_09-2	0	SN_ZONE_26002	-32762	-1567	0	-5817	70	0	0	1	
1	111	GATE_JINSI_02x13_12-1	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	112	GATE_JINSI_02x13_12-2	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	113	GATE_JINSI_02x14_03	0	SN_ZONE_26002	-32762	7809	0	-5814	70	0	0	1	
1	114	GATE_JINSI_02x14_09	0	SN_ZONE_26002	-32762	4581	0	-5814	70	0	0	1	
1	115	GATE_JINSI_02x15_03	0	SN_ZONE_26002	-32762	14325	0	-5818	70	0	0	1	
1	116	GATE_JINSI_02x15_09	0	SN_ZONE_26002	-32762	9924	0	-5821	70	0	0	1	
1	117	GATE_JINSI_02x16_03	0	SN_ZONE_26002	-32762	19707	0	-5814	70	0	0	1	
1	118	GATE_JINSI_02x16_09	0	SN_ZONE_26002	-32762	16479	0	-5815	70	0	0	1	
1	119	GATE_JINSI_02x20_09	0	SN_ZONE_26002	-32762	16480	0	5596	70	0	0	1	
1	120	GATE_JINSI_02x30_03	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	121	GATE_JINSI_02x30_12	0	SN_ZONE_26002	-32762	-18152	0	1633	70	0	0	1	
1	122	GATE_JINSI_02x40_06	0	SN_ZONE_26002	-32762	18103	0	-1593	70	0	0	1	
1	123	GATE_JINSI_02x40_09	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	124	GATE_JINSI_02x50_03	0	SN_ZONE_26002	-32762	0	0	0	70	0	0	1	
1	125	GATE_JINSI_02x50_12	0	SN_ZONE_26002	-32762	-18150	0	-4157	70	0	0	1	
1	126	GATE_JINSI_03x01	0	SN_ZONE_26003	-32763	352	72	78	70	0	0	1	
1	127	GATE_JINSI_03x02	0	SN_ZONE_26003	-32763	19140	549	15784	70	0	0	1	
1	128	GATE_JINSI_03x03	0	SN_ZONE_26003	-32763	15855	549	-18952	70	0	0	1	
1	129	GATE_JINSI_03x04	0	SN_ZONE_26003	-32763	-19110	584	-16170	70	0	0	1	
1	130	GATE_JINSI_03x05	0	SN_ZONE_26003	-32763	-15711	549	19794	70	0	0	1	
1	131	GATE_JINSI_04x01-bldg	22896	SN_ZONE_26004	-32764	0	0	0	0	0	0	1	
1	132	GATE_JINSI_04x02	0	SN_ZONE_26004	-32764	18267	-98	14340	70	0	0	1	
1	133	GATE_JINSI_04x03	0	SN_ZONE_26004	-32764	15463	-126	-19780	70	0	0	1	
1	134	GATE_JINSI_04x04	0	SN_ZONE_26004	-32764	-17850	-126	-14329	70	0	0	1	
1	135	GATE_JINSI_04x05	0	SN_ZONE_26004	-32764	-15043	-98	19789	70	0	0	1	
1	136	GATE_JINSI_05x01	0	SN_ZONE_26005	-32765	-1335	-42	642	70	0	0	1	
1	137	GATE_JINSI_06x01-bldg2	22897	SN_ZONE_26006	-32766	0	0	0	70	0	0	1	
1	138	GATE_JINSI_06x01-bldg5	22898	SN_ZONE_26006	-32766	0	0	0	70	0	0	1	
1	139	GATE_JINSI_06x01-bldg7	22899	SN_ZONE_26006	-32766	0	0	0	70	0	0	1	
1	140	GATE_JINSI_06x01-bldg11	22900	SN_ZONE_26006	-32766	0	0	0	70	0	0	1	
1	141	GATE_JINSI_04x01	0	SN_ZONE_26004	-32764	-731	-62	-159	70	0	0	1	
1	142	GATE_BD_FORT_GATE1	23950	SN_ZONE_40005	23714	1830	1196	1146	200	0	0	1	
1	143	GATE_BD_FORT_GATE2	23951	SN_ZONE_40005_01	23459	462	1286	1491	200	0	0	1	
1	144	GATE_BJ_FORT_GATE1	23952	SN_ZONE_41008	17997	747	923	956	200	0	0	7	
1	145	GATE_BJ_FORT_GATE2	23953	SN_ZONE_41009	17999	984	644	943	200	0	0	7	
1	146	GATE_BJ_FORT_GATE3	23954	SN_ZONE_41010	18000	1034	682	1156	200	0	0	7	
1	147	GATE_BJ_CHARGE_GATE	23955	SN_ZONE_41004	17743	1746	932	834	200	0	0	7	
1	148	GATE_BJ_GLORY_GATE	23956	SN_ZONE_41005	17998	448	842	1083	200	0	0	7	
1	149	GATE_BJ_REVIVAL_GATE	23957	SN_ZONE_41006	17231	298	1377	584	150	0	0	7	
1	150	GATE_KT_FORT_GATE1	24286	SN_ZONE_40002	24710	579	-39	345	150	0	0	1	
1	151	GATE_KT_FORT_GATE2	24287	SN_ZONE_40002_01	24711	386	43	694	150	0	0	1	
1	152	GATE_KT_FORT_GATE3	24288	SN_ZONE_40002_02	24711	1691	33	1072	120	0	0	1	
1	153	GATE_HT_FORT_GATE1	24289	SN_ZONE_41008	14661	2	-90	1565	120	0	0	4	
1	154	GATE_HT_FORT_GATE2	24290	SN_ZONE_41009	14662	36	-74	1470	150	0	0	4	
1	155	GATE_HT_FORT_GATE3	24291	SN_ZONE_41010	14663	153	40	1298	120	0	0	4	
1	156	GATE_HT_FORT_GATE4	24292	SN_ZONE_41011	14664	228	80	1111	120	0	0	4	
1	157	GATE_HT_CHARGE_GATE	24293	SN_ZONE_41004	15172	808	46	118	60	0	0	4	
1	158	GATE_HT_GLORY_GATE	24294	SN_ZONE_41005	15176	1583	-64	374	100	0	0	4	
1	159	GATE_HT_REVIVAL_GATE	24295	SN_ZONE_41006	15175	1417	85	160	80	0	0	4	
1	160	GATE_RC_MOUNTAIN_GATE	24296	SN_ZONE_24013	23406	1382	4056	1558	300	0	0	1	
1	161	GATE_RC_TAHOMET_GATE	0	SN_ZONE_21012	25789	1026	-1	434	300	0	0	41	
1	162	GATE_RC_ROC_GATE	0	25789	26045	1027	-41	822	200	0	0	40	
1	163	GATE_RC_ROC_FRONT_GATE	24297	25792	25792	1013	0	423	200	0	0	1	
1	164	GATE_TOMB_GATE_IN	27744	SN_ZONE_21836_7	19019	202	398	1782	10	0	0	1	
1	165	GATE_TOMB_GATE_OUT_1	27745	SN_ZONE_21836_10	29631	1559	755	1775	10	0	0	57	
1	166	GATE_TOMB_GATE_OUT_2	27746	SN_ZONE_21836_11	31423	1559	755	1775	10	0	0	58	
1	167	GATE_TOMB_GATE_OUT_3	27747	SN_ZONE_21836_12	31410	1559	755	1775	10	0	0	59	
1	168	GATE_TOMBOSIRIS_GATE_OUT_1	27748	SN_ZONE_21836_10	0	0	0	0	10	0	0	57	
1	169	GATE_TOMBOSIRIS_GATE_OUT_2	27749	SN_ZONE_21836_11	0	0	0	0	10	0	0	58	
1	170	GATE_TOMBOSIRIS_GATE_OUT_3	27750	SN_ZONE_21836_12	0	0	0	0	10	0	0	59	
1	171	GATE_DESERT_MERCHANT_HUNTER_GATE	27751	SN_ZONE_21836_9	22347	965	49	423	0	0	0	1	
1	172	GATE_DESERT_THIEF_GATE	27752	SN_ZONE_21836_9	21067	815	20	574	0	0	0	1	
1	173	GATE_TEMPLE_MERCHANT_HUNTER_GATE	0	SN_ZONE_21837_1	-32752	-4027	58	-3717	10	0	0	60	
1	174	GATE_TEMPLE_THIEF_GATE	0	SN_ZONE_21837_1	-32752	4376	55	4707	10	0	0	60	
1	175	GATE_SD1	27753	SN_ZONE_21836_15	23088	663	863	526	50	1	0	1	
1	176	GATE_SD2	27754	SN_ZONE_21836_16	23603	111	1537	524	50	1	0	1	
1	177	GATE_NPC_SD_M_AREA_FERRY	26799	SN_ZONE_21836_13	23856	1525	585	1688	50	0	0	1	
1	178	GATE_DELTA_GATE_E	27755	SN_ZONE_21833_2	23608	171	1179	828	50	0	0	1	
1	179	GATE_DELTA_GATE_W	27756	SN_ZONE_21833_4	21812	1151	613	1636	50	0	0	1	
1	180	GATE_STORMDESERT_GATE	27757	SN_ZONE_21836_9	21569	1206	218	1822	50	0	0	1	
1	181	GATE_KINGSVALLEY_GATE	27758	SN_ZONE_21836_7	19001	910	221	1793	50	0	0	1	
1	182	GATE_ARENA_OCCUPY_8_A_GATE	0	xxx	32471	960	221	235	10	0	0	42	
1	183	GATE_ARENA_OCCUPY_8_B_GATE	0	xxx	32471	960	221	1673	10	0	0	42	
1	184	GATE_ARENA_OCCUPY_16_A_GATE	0	xxx	32467	953	419	1645	10	0	0	43	
1	185	GATE_ARENA_OCCUPY_16_B_GATE	0	xxx	32211	953	419	1742	10	0	0	43	
1	186	GATE_ARENA_OCCUPY_32_A_GATE	0	xxx	32475	740	641	362	10	0	0	44	
1	187	GATE_ARENA_OCCUPY_32_B_GATE	0	xxx	32476	1363	641	1560	10	0	0	44	
1	188	GATE_ARENA_FLAG_8_A_GATE	0	xxx	31194	175	660	1486	10	0	0	45	
1	189	GATE_ARENA_FLAG_8_B_GATE	0	xxx	31195	64	660	1486	10	0	0	45	
1	190	GATE_ARENA_FLAG_16_A_GATE	0	xxx	31444	1405	648	388	10	0	0	46	
1	191	GATE_ARENA_FLAG_16_B_GATE	0	xxx	31445	883	648	161	10	0	0	46	
1	192	GATE_ARENA_FLAG_32_A_GATE	0	xxx	31191	319	1228	1684	10	0	0	47	
1	193	GATE_ARENA_FLAG_32_B_GATE	0	xxx	31448	42	1231	1401	10	0	0	47	
1	194	GATE_ARENA_SCORE_8_A_GATE	0	xxx	29910	408	172	108	10	0	0	48	
1	195	GATE_ARENA_SCORE_8_B_GATE	0	xxx	29910	1172	172	108	10	0	0	48	
1	196	GATE_ARENA_SCORE_16_A_GATE	0	xxx	29397	74	70	1660	10	0	0	49	
1	197	GATE_ARENA_SCORE_16_B_GATE	0	xxx	29397	873	70	1660	10	0	0	49	
1	198	GATE_ARENA_SCORE_32_A_GATE	0	xxx	29654	1684	134	962	10	0	0	50	
1	199	GATE_ARENA_SCORE_32_B_GATE	0	xxx	29399	1597	134	1044	10	0	0	50	
1	200	GATE_ARENA_GNGWC_A_GATE	0	xxx	28115	846	640	366	10	0	0	62	
1	201	GATE_ARENA_GNGWC_B_GATE	0	xxx	28371	1384	640	168	10	0	0	62	
1	202	GATE_ARENA_GNGWC_C_GATE	0	xxx	28116	1268	640	1559	10	0	0	62	
1	203	GATE_ARENA_GNGWC_D_GATE	0	xxx	27860	704	640	1722	10	0	0	62	
1	204	GATE_ARENA_EVENT_GHOST_A_GATE	0	xxx	28120	1276	221	219	10	0	0	85	
1	205	GATE_ARENA_EVENT_GHOST_B_GATE	0	xxx	28120	1276	221	219	10	0	0	85	
1	206	GATE_EU_TO_JUPITER_FIELD	41780	SN_JUPITER_FIELD_TO_EU	25158	1506	476	27	50	0	0	1	
1	207	GATE_JUPITER_FIELD_TO_EU	41781	SN_EU_TO_JUPITER_FIELD	23498	253	-204	1519	50	1	0	90	
1	208	GATE_JUPITER_FIELD_TO_JUPITER	41782	SN_JUPITER_TO_JUPITER_FIELD	22219	837	475	1901	50	1	0	90	
1	209	GATE_JUPITER_A_1	41783	SN_JUPITER_A_1_GATE_1	32236	950	880	900	25	0	0	86	
1	210	GATE_JUPITER_A_2	41784	SN_JUPITER_A_2_GATE_1	32236	830	880	900	25	0	0	88	
1	211	GATE_JUPITER_B_1	41785	SN_JUPITER_B_1_GATE_1ATE	-32746	-2	1	-137	25	0	0	87	
1	212	GATE_JUPITER_B_2	41786	SN_JUPITER_B_2_GATE_1ATE	-32746	-3	1	-131	25	0	0	89	
1	213	GATE_JUPITER_B2_START	41787	SN_JUPITER_B_2_GATE_1ATE	-32746	1080	1	630	25	0	0	89	
1	214	GATE_JUPITER_B1_START	41788	SN_JUPITER_B_1_GATE_1ATE	-32746	1700	1	900	25	0	0	87	
1	215	GATE_JUPITER_B1_1_TO_JUPITER	41789	SN_JUPITER_B_1_GATE_1ATE	-32746	-1423	1	839	50	0	0	87	
1	216	GATE_JUPITER_B1_2_TO_JUPITER	41790	SN_JUPITER_B_1_GATE_1ATE	-32746	46	1	-1697	50	0	0	87	
1	217	GATE_JUPITER_B2_1_TO_JUPITER	41791	SN_JUPITER_B_1_GATE_1ATE	-32746	-1418	1	838	50	0	0	89	
1	218	GATE_JUPITER_B2_2_TO_JUPITER	41792	SN_JUPITER_B_1_GATE_1ATE	-32746	48	1	-1698	50	0	0	89	
1	219	GATE_JUPITER_A0_START	41793	SN_JUPITER_A0_START_GATE_1	32236	950	880	900	25	0	0	93	
1	220	GATE_JUPITER_B0_START	41794	SN_JUPITER_B0_START_GATE_1	-32746	-2	1	-137	25	0	0	94	
1	221	GATE_JUPITER_B0_1	41795	SN_JUPITER_B0_1_GATE	-32746	46	1	-1697	25	0	0	94	
1	222	GATE_JUPITER_B0_2	41796	SN_JUPITER_B0_2_GATE	-32746	-1423	1	839	25	0	0	94	
1	223	GATE_JUPITER_B0_3	41797	SN_JUPITER_B0_3_GATE	-32746	1700	1	900	25	0	0	94	
1	233	GATE_EU_FORT_GATE	43646	SN_ZONE_40003	25933	252	-80	181	150	0	0	1	
1	234	GATE_EU_FORT_GATE2	43647	SN_ZONE_41012	26189	1	-68	973	150	0	0	1	
1	235	GATE_EU_FORT_GATE3	43648	SN_ZONE_41013	25676	1583	-62	359	150	0	0	1	
1	236	GATE_CT_FORT_GATE1	43649	SN_ZONE_41008	15451	1471	75	877	200	0	0	5	
1	237	GATE_CT_FORT_GATE2	43650	SN_ZONE_41009	15963	1174	10	1161	200	0	0	5	
1	238	GATE_CT_FORT_GATE3	43651	SN_ZONE_41010	16219	1009	40	747	200	0	0	5	
1	239	GATE_CT_CHARGE_GATE	43652	SN_ZONE_41004	16222	864	-3	1026	200	0	0	5	
1	240	GATE_CT_GLORY_GATE	43653	SN_ZONE_41005	15707	1207	102	849	200	0	0	5	
1	241	GATE_CT_REVIVAL_GATE	43654	SN_ZONE_41006	15710	1224	0	1132	300	0	0	5	
1	242	GATE_ARABIA_DUNGEON_START	43818	SN_NPC_AR_DSTARTPORTAL	23636	1577	-430	1105	50	0	0	112	
1	243	GATE_ARABIA_DUNGEON_END	43819	SN_NPC_AR_DSTARTPORTAL	23891	959	-236	527	50	0	0	1	
1	244	GATE_AR	43820	SN_GATE_AR	22618	1075	-236	323	50	1	0	1	
1	245	GATE_AR_M	43821	SN_NPC_AR_GATE_04	22618	1287	-236	36	50	0	0	1	
1	246	GATE_AR_N	43822	SN_NPC_AR_GATE_02	22874	1798	-430	835	50	0	0	1	
1	247	GATE_AR_W	43823	SN_NPC_AR_GATE_01	22617	724	-431	481	50	0	0	1	
1	248	GATE_AR_S	43824	SN_NPC_AR_GATE_03	22106	1316	-432	832	50	0	0	1	
1	249	GATE_MONG_TO_BOSS	43825	SN_STORE_MONGPORTAL	18769	961	-341	574	50	0	0	1	
1	250	GATE_BOSS_TO_MONG	43826	SN_STORE_BOSSPORTAL	-32743	0	7	360	30	0	0	113	
1	251	GATE_KARK_TO_MONG	43827	SN_STORE_KARKPORTAL	22101	750	0	300	50	0	0	1	
1	252	GATE_MONG_TO_KARK	43828	SN_STORE_MONGPORTAL	20815	332	229	514	50	0	0	1	
1	253	GATE_BAGH_TO_ARABIA_DUNGEON	43680	SN_NPC_AR_KAREMPORTAL	22106	443	-432	1529	50	0	0	1	
1	255	GATE_MONG_TO_GARDEN	43831	SN_ZONE_27000_01	20575	1255	566	918	50	0	0	1	
1	256	GATE_GARDEN_TO_MONG	43832	SN_ZONE_27000_03	32248	780	85	807	50	0	0	115	
1	257	GATE_KARK_TO_PETRA	43707	SN_ZONE_26000_17	22354	827	287	107	50	0	0	1	
1	258	GATE_PETRA_TO_KARK	43834	SN_ZONE_27000_02	22864	607	13	1052	30	0	0	114	
1	259	GATE_OTHER_SKYTEMPLE_A	44986	RN_OTHER_SKYTEMPLE_A_01	25567	1295	40	1282	10	0	0	1	
1	260	GATE_OTHER_SKYTEMPLE_B	44987	RN_OTHER_SKYTEMPLE_B_01	25576	1348	50	1339	20	0	0	1	
1	261	GATE_OTHER_SKYTEMPLE_C	44988	RN_OTHER_SKYTEMPLE_C_01	23007	1301	50	1307	10	0	0	1	
1	262	GATE_OTHER_SKYTEMPLE_D	44989	RN_OTHER_SKYTEMPLE_D_01	22246	-20	50	1328	10	0	0	1	
1	263	GATE_TO_OTHER_SKYTEMPLE	44990	SN_ZONE_24010	27011	1836	10	694	20	0	0	1	
//A'Dan Z'Ye Silkroad Private Server Editleri
