92	QNO_RM_MEETROC_2	0	0	0	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
96	QNO_RM_MEETROC_6	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
118	QNO_CH_GENARAL_2	1	1	0	0	0	0	0	0	3600	19680	3200	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
119	QNO_CH_GENARAL_3	1	1	1	0	0	0	0	0	0	31100	4300	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
120	QNO_CH_SPECIAL_3	1	1	1	0	0	0	0	0	0	186120	20000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
121	QNO_WC_WAREHOUSE_W_3	1	1	1	0	0	0	0	0	0	813400	40000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
122	QNO_WC_POTION_4	1	1	1	0	0	0	0	0	0	167000	3000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
123	QNO_RM_VILLAGECHIEF_2	1	1	1	0	0	0	0	0	0	16742600	80000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
124	QNO_RM_YOUNGWOMAN2_1	1	1	0	0	0	0	0	0	450000	9330000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
125	QNO_RM_SLAVE2_1	1	1	0	0	0	0	0	0	355000	8156000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
126	QNO_RM_SLAVE1_1	1	1	0	0	0	0	0	0	425000	11532400	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
127	QNO_RM_FLYSHIP2_1	1	1	0	0	0	0	0	0	457000	18537600	100000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
128	QNO_RM_FLYSHIP2_2	1	1	1	0	0	0	0	0	0	8020600	20000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
129	QNO_RM_FLYSHIP1_1	1	1	0	0	0	0	0	0	467000	11917400	100000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
130	QNO_RM_FLYSHIP1_2	1	1	1	0	0	0	0	0	0	2705000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
131	QNO_RM_FLYSHIP1_3	1	1	1	0	0	0	0	0	0	2863000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
132	QNO_RM_SLAVE1_2	1	1	0	0	0	0	0	0	145000	3945000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
133	QNO_RM_SLAVE1_3	1	1	0	0	0	0	0	0	0	2693000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
134	QNO_RM_SLAVE1_4	1	1	0	0	0	0	0	0	0	2609000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
135	QNO_RM_YOUNGWOMAN1_2	1	1	0	0	0	0	0	0	445000	7845000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
136	QNO_RM_OLDWOMAN_1	1	1	0	0	0	0	0	0	0	2634000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
137	QNO_RM_OLDWOMAN_2	1	1	1	0	0	0	0	0	0	10832400	67000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
138	QNO_RM_OLDWOMAN_3	1	1	0	0	0	0	0	0	0	2826000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
139	QNO_RM_OLDWOMAN_4	1	1	0	0	0	0	0	0	0	2684000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
140	QNO_RM_OLDWOMAN_5	1	1	0	0	0	0	0	0	0	4773000	320000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
141	QNO_RM_OLDWOMAN_6	1	1	0	0	0	0	0	0	0	2573000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
142	QNO_RM_OLDWOMAN_7	1	1	1	0	0	0	0	0	0	3513000	12000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
150	QNO_EU_CONS_1	1	1	1	0	0	0	0	0	0	1410	100	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
151	QNO_EU_CONS_2	1	1	0	0	0	0	0	0	0	0	300	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
152	QNO_EU_CONS_3	1	1	0	0	0	0	0	0	200	350	200	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
153	QNO_EU_CONS_4	1	1	0	0	0	0	0	0	0	350	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
154	QNO_EU_CONS_5	1	1	0	0	0	0	0	0	950	4160	1500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
155	QNO_EU_CONS_6	1	1	0	0	0	0	0	0	0	350	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
156	QNO_EU_CONS_7	1	1	1	0	0	0	0	0	0	1050	750	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
157	QNO_EU_CONS_8	1	1	0	0	0	0	0	0	1500	8250	2000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
158	QNO_EU_CONS_9	1	1	0	0	0	0	0	0	2000	10340	2500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
159	QNO_EU_CONS_10	1	1	0	0	0	0	0	0	3400	18680	4000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
160	QNO_EU_CONS_11	1	0	1	1	1	1	0	0	0	0	0	0	0	xxx	0	0	1	0	xxx	0	xxx	0	xxx	
161	QNO_EU_CONS_12	1	1	1	0	0	0	0	0	0	20680	4000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
162	QNO_RM_SLAVE2_2	1	1	1	0	0	0	0	0	0	2573000	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
163	QNO_EU_EASTEU_1	1	1	1	0	0	0	0	0	0	14250	500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
164	QNO_EU_EASTEU_2	1	1	0	0	0	0	0	0	0	0	250	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
165	QNO_EU_EASTEU_3	1	1	1	0	0	0	0	0	0	45400	7500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
166	QNO_EU_EASTEU_4	1	1	0	0	0	0	0	0	10000	61840	10000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
167	QNO_EU_EASTEU_5	1	1	1	0	0	1	0	0	0	5100	1800	0	0	xxx	0	0	1	0	xxx	0	xxx	0	xxx	
168	QNO_EU_EASTEU_6	1	1	1	0	0	0	0	0	0	33660	5000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
169	QNO_EU_EASTEU_7	1	1	0	0	0	0	0	0	14000	87060	12500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
170	QNO_EU_EASTEU_8	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
171	QNO_EU_EASTEU_9	1	1	0	0	0	0	0	0	0	0	750	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
172	QNO_EU_EASTEU_10	1	1	0	0	0	0	0	0	0	77360	10000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
173	QNO_EU_EASTEU_11	1	1	0	0	0	0	0	0	0	0	750	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
174	QNO_EU_EASTEU_12	1	1	0	0	0	0	0	0	0	0	750	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
175	QNO_EU_EASTEU_13	1	1	0	0	0	0	0	0	0	77360	12500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
176	QNO_EU_EASTEU_14	1	1	0	0	0	0	0	0	0	0	750	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
177	QNO_EU_EASTEU_15	1	1	0	0	0	0	0	0	0	0	750	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
178	QNO_EU_EASTEU_16	1	1	0	0	0	0	0	0	12600	88000	10000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
179	QNO_EU_EASTEU_17	1	1	0	0	0	0	0	0	0	0	750	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
180	QNO_EU_EASTEU_18	1	1	0	0	0	0	0	0	6500	27480	5000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
181	QNO_EU_EASTEU_19	1	1	0	0	0	0	0	0	0	20340	2500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
182	QNO_EU_EASTEU_20	1	1	0	0	0	0	0	0	0	122580	13400	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
183	QNO_EU_EASTEU_21	1	1	1	0	0	0	0	0	0	28300	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
184	QNO_EU_WAREHOUSE_1	1	1	0	0	0	0	0	0	11000	251100	6700	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
185	QNO_EU_FERRY2_1	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
186	QNO_EU_FERRY2_2	1	1	0	0	0	0	0	0	16200	411000	10000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
187	QNO_AM_FERRY1_1	1	1	0	0	0	0	0	0	7000	176120	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
188	QNO_AM_FERRY1_2	1	1	0	0	0	0	0	0	2700	21830	2100	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
189	QNO_EU_GENERAL_1	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
190	QNO_EU_GENERAL_2	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
191	QNO_EU_GENERAL_3	1	1	0	0	0	0	0	0	800	11100	500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
192	QNO_EU_PRIEST_1	1	1	0	0	0	0	0	0	800	11100	500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
193	QNO_EU_GENERAL_4	1	1	0	0	0	0	0	0	26000	724240	15000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
194	QNO_EU_GENERAL_5	1	1	0	0	0	0	0	0	1300	17390	800	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
195	QNO_EU_WITCH_1	1	1	0	0	0	0	0	0	0	162190	20000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
196	QNO_EU_ADVENTURER_1	1	1	0	0	0	0	0	0	8000	156700	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
197	QNO_EU_SOLDIER_EA2_1	1	1	0	0	0	0	0	0	12000	340000	6000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
198	QNO_EU_GENERAL_6	1	1	0	0	0	0	0	0	20000	352300	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
199	QNO_EU_HORSE_1	1	1	0	0	0	0	0	0	6000	74000	2700	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
200	QNO_CA_HORSE_1	1	1	0	0	0	0	0	0	12000	360500	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
201	QNO_CA_HORSE_2	1	1	0	0	0	0	0	0	15000	486400	7500	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
202	QNO_CA_HORSE_3	0	0	0	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
203	QNO_CA_WAREHOUSE_1	1	1	0	0	0	0	0	0	0	58760	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
204	QNO_CA_WAREHOUSE_2	1	1	0	0	0	0	0	0	9000	125800	4300	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
205	QNO_CA_HUNTER_1	1	1	0	0	0	0	0	0	6000	77700	2700	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
206	QNO_EU_IVY_1	1	1	1	0	0	0	0	0	0	88800	2800	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
207	QNO_EU_IVY_2	1	1	1	0	0	0	0	0	15000	533540	8000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
208	QNO_EU_IVY_3	1	1	1	0	0	0	0	0	0	148000	4000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
209	QNO_EU_CONS_3_1	1	1	0	0	0	0	0	0	500	750	1000	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
211	QNO_TRADE_CH_SPECIAL2_1	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
212	QNO_TRADE_WC_SPECIAL2_1	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
213	QNO_TRADE_TK_SPECIAL_1	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
214	QNO_TRADE_RM_SPECIAL_1	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
216	QNO_EU_EASTEU_11_1	1	1	0	0	0	0	0	0	0	5100	1400	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
217	QNO_EU_EASTEU_14_1	1	1	1	0	0	0	0	0	0	8500	2100	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
218	QNO_EU_EASTEU_17_1	1	1	1	0	0	0	0	0	0	9500	2300	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
219	QNO_EU_WITCH_1_1	1	0	1	0	0	0	0	0	0	0	0	0	0	xxx	0	0	0	0	xxx	0	xxx	0	xxx	
220	QSP_CH_EXINVENTORY_1	0	0	0	0	0	0	0	0	0	0	0	0	0	xxx	0	10	0	0	xxx	0	xxx	0	xxx	
221	QSP_WC_EXINVENTORY_2	0	0	0	0	0	0	0	0	0	0	0	0	0	xxx	0	4	0	0	xxx	0	xxx	0	xxx	
222	QSP_KT_EXINVENTORY_3	0	0	0	0	0	0	0	0	0	0	0	0	0	xxx	0	4	0	0	xxx	0	xxx	0	xxx	
223	QSP_RM_EXINVENTORY_4	0	0	0	0	0	0	0	0	0	0	0	0	0	xxx	0	4	0	0	xxx	0	xxx	0	xxx	
