GROUP_ARENA_SCORE_8_GATE	BATTLE_ARENA_TICKET_DROP_RATE	INT32	0	
GROUP_ARENA_SCORE_16_GATE	BATTLE_ARENA_REWARD_WIN	FLOAT32	20	
GROUP_ARENA_SCORE_16_GATE	BATTLE_ARENA_REWARD_LOSE	FLOAT32	3	
GROUP_ARENA_SCORE_16_GATE	BATTLE_ARENA_REWARD_DRAW	FLOAT32	7	
GROUP_ARENA_SCORE_16_GATE	BATTLE_ARENA_TICKET_DROP_RATE	INT32	0	
GROUP_ARENA_SCORE_32_GATE	BATTLE_ARENA_REWARD_WIN	FLOAT32	25	
GROUP_ARENA_SCORE_32_GATE	BATTLE_ARENA_REWARD_LOSE	FLOAT32	4	
GROUP_ARENA_SCORE_32_GATE	BATTLE_ARENA_REWARD_DRAW	FLOAT32	8	
GROUP_ARENA_SCORE_32_GATE	BATTLE_ARENA_TICKET_DROP_RATE	INT32	0	
GROUP_PHARAOH_NOVICE	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY	STRING	NUM_LIMIT	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_PARTY	STRING	ON	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_LEVEL_MINIMUM_NUM	INT32	90	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_MAXIMUM_NUM	INT32	2	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_REENTRY	STRING	ON	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_JOB_CLOTHES_TAKE_OFF	STRING	ON	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_RIDE_COS_NOT_RIDING	STRING	ON	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_TRADE_COS_NOT_RIDING	STRING	ON	
GROUP_PHARAOH_NOVICE	REF_GAME_WORLD_NPC	STRING	INS_PHARAOH_NOVICE	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_GAME_WORLD_ASSIGNED	STRING	ON	
GROUP_PHARAOH_NOVICE	PARTYMONSTER_SPAWN	STRING	OFF	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_FRPVP_VOUCHER_TAKE_OFF	STRING	ON	
GROUP_PHARAOH_NOVICE	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_PHARAOH_NOVICE	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_PHARAOH_NOVICE	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL1_ITEM	STRING	ITEM_PRE_SILVERTAM_4W	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL1_NUM	INT32	1	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL2_ITEM	STRING	ITEM_PRE_GOLTAM_4W	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL2_NUM	INT32	1	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL3_ITEM	STRING	ITEM_PRE_GOLTAM_4W_PLUS	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL3_NUM	INT32	3	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL4_ITEM	STRING	ITEM_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL4_NUM	INT32	1	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL5_ITEM	STRING	ITEM_PRE_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL	
GROUP_PHARAOH_NOVICE	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL5_NUM	INT32	1	
GROUP_PHARAOH_NOVICE	DUNGEON_TICKET	STRING	ITEM_MALL_DUNGEON_FREE_TICKET_EGYPT	
GROUP_PHARAOH_NOVICE	DUNGEON_TICKET	STRING	ITEM_PRE_MALL_DUNGEON_FREE_TICKET_EGYPT	
GROUP_PHARAOH_EXPERT	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY	STRING	NUM_LIMIT	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_PARTY	STRING	ON	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_LEVEL_MINIMUM_NUM	INT32	90	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_MAXIMUM_NUM	INT32	2	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_REENTRY	STRING	ON	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_JOB_CLOTHES_TAKE_OFF	STRING	ON	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_RIDE_COS_NOT_RIDING	STRING	ON	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_TRADE_COS_NOT_RIDING	STRING	ON	
GROUP_PHARAOH_EXPERT	REF_GAME_WORLD_NPC	STRING	INS_PHARAOH_EXPERT	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_GAME_WORLD_ASSIGNED	STRING	ON	
GROUP_PHARAOH_EXPERT	PARTYMONSTER_SPAWN	STRING	OFF	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_FRPVP_VOUCHER_TAKE_OFF	STRING	ON	
GROUP_PHARAOH_EXPERT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_PHARAOH_EXPERT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_PHARAOH_EXPERT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL1_ITEM	STRING	ITEM_PRE_SILVERTAM_4W	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL1_NUM	INT32	1	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL2_ITEM	STRING	ITEM_PRE_GOLTAM_4W	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL2_NUM	INT32	1	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL3_ITEM	STRING	ITEM_PRE_GOLTAM_4W_PLUS	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL3_NUM	INT32	3	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL4_ITEM	STRING	ITEM_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL4_NUM	INT32	1	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL5_ITEM	STRING	ITEM_PRE_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL	
GROUP_PHARAOH_EXPERT	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL5_NUM	INT32	1	
GROUP_PHARAOH_EXPERT	DUNGEON_TICKET	STRING	ITEM_MALL_DUNGEON_FREE_TICKET_EGYPT	
GROUP_PHARAOH_EXPERT	DUNGEON_TICKET	STRING	ITEM_PRE_MALL_DUNGEON_FREE_TICKET_EGYPT	
GROUP_PHARAOH_MASTER	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY	STRING	NUM_LIMIT	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_PARTY	STRING	ON	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_LEVEL_MINIMUM_NUM	INT32	90	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_MAXIMUM_NUM	INT32	2	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_REENTRY	STRING	ON	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_JOB_CLOTHES_TAKE_OFF	STRING	ON	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_RIDE_COS_NOT_RIDING	STRING	ON	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_TRADE_COS_NOT_RIDING	STRING	ON	
GROUP_PHARAOH_MASTER	REF_GAME_WORLD_NPC	STRING	INS_PHARAOH_MASTER	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_GAME_WORLD_ASSIGNED	STRING	ON	
GROUP_PHARAOH_MASTER	PARTYMONSTER_SPAWN	STRING	OFF	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_FRPVP_VOUCHER_TAKE_OFF	STRING	ON	
GROUP_PHARAOH_MASTER	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_PHARAOH_MASTER	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_PHARAOH_MASTER	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL1_ITEM	STRING	ITEM_PRE_SILVERTAM_4W	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL1_NUM	INT32	1	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL2_ITEM	STRING	ITEM_PRE_GOLTAM_4W	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL2_NUM	INT32	1	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL3_ITEM	STRING	ITEM_PRE_GOLTAM_4W_PLUS	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL3_NUM	INT32	3	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL4_ITEM	STRING	ITEM_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL4_NUM	INT32	1	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL5_ITEM	STRING	ITEM_PRE_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL	
GROUP_PHARAOH_MASTER	ENTER_LIMIT_CONDITION_ENTRY_ADDITIONAL5_NUM	INT32	1	
GROUP_PHARAOH_MASTER	DUNGEON_TICKET	STRING	ITEM_MALL_DUNGEON_FREE_TICKET_EGYPT	
GROUP_PHARAOH_MASTER	DUNGEON_TICKET	STRING	ITEM_PRE_MALL_DUNGEON_FREE_TICKET_EGYPT	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_LEVEL_MINIMUM_NUM	INT32	90	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_JOB_CLOTHES_PUT_ON	STRING	ON	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_RIDE_COS_NOT_RIDING	STRING	ON	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_TRADE_COS_NOT_RIDING	STRING	ON	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_FRPVP_VOUCHER_TAKE_OFF	STRING	ON	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_TEMPLE_ASSOCIATION	STRING	ON	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_TEMPLE_ASSOCIATION_RATE_MERCHANT_HUNTER	INT32	70	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_TEMPLE_ASSOCIATION_RATE_THIEF	INT32	70	
GROUP_TEMPLE_DEFAULT	ENTER_LIMIT_CONDITION_TEMPLE_ASSOCIATION_MINIMUM_NUM	INT32	30	
GROUP_TEMPLE_DEFAULT	GAMEWORLD_ENTRY_UNTOUCHABLE_TIME	FLOAT32	15	
GROUP_TEMPLE_DEFAULT	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_TEMPLE_SELK	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_TEMPLE_NEIT	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_TEMPLE_ANUB	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_TEMPLE_ISIS	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_TEMPLE_HARO	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_TEMPLE_SETH	GAME_WORLD_NORMALIZE_TYPE	STRING	GAME_WORLD_NORMALIZE_TYPE_A	
GROUP_TEMPLE_SELK	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_TEMPLE_SELK	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_TEMPLE_SELK	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_TEMPLE_SELK	GAMEWORLD_DISAPPEARANCE_TIME	INT32	120000	
GROUP_TEMPLE_SELK	GAMEWORLD_DISAPPEARANCE_TIME	INT32	60000	
GROUP_TEMPLE_SELK	GAMEWORLD_DISAPPEARANCE_TIME	INT32	30000	
GROUP_TEMPLE_NEIT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_TEMPLE_NEIT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_TEMPLE_NEIT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_TEMPLE_NEIT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	120000	
GROUP_TEMPLE_NEIT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	60000	
GROUP_TEMPLE_NEIT	GAMEWORLD_DISAPPEARANCE_TIME	INT32	30000	
GROUP_TEMPLE_ANUB	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_TEMPLE_ANUB	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_TEMPLE_ANUB	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_TEMPLE_ANUB	GAMEWORLD_DISAPPEARANCE_TIME	INT32	120000	
GROUP_TEMPLE_ANUB	GAMEWORLD_DISAPPEARANCE_TIME	INT32	60000	
GROUP_TEMPLE_ANUB	GAMEWORLD_DISAPPEARANCE_TIME	INT32	30000	
GROUP_TEMPLE_ISIS	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_TEMPLE_ISIS	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_TEMPLE_ISIS	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_TEMPLE_ISIS	GAMEWORLD_DISAPPEARANCE_TIME	INT32	120000	
GROUP_TEMPLE_ISIS	GAMEWORLD_DISAPPEARANCE_TIME	INT32	60000	
GROUP_TEMPLE_ISIS	GAMEWORLD_DISAPPEARANCE_TIME	INT32	30000	
GROUP_TEMPLE_HARO	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_TEMPLE_HARO	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_TEMPLE_HARO	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_TEMPLE_HARO	GAMEWORLD_DISAPPEARANCE_TIME	INT32	120000	
GROUP_TEMPLE_HARO	GAMEWORLD_DISAPPEARANCE_TIME	INT32	60000	
GROUP_TEMPLE_HARO	GAMEWORLD_DISAPPEARANCE_TIME	INT32	30000	
GROUP_TEMPLE_SETH	GAMEWORLD_DISAPPEARANCE_TIME	INT32	1800000	
GROUP_TEMPLE_SETH	GAMEWORLD_DISAPPEARANCE_TIME	INT32	600000	
GROUP_TEMPLE_SETH	GAMEWORLD_DISAPPEARANCE_TIME	INT32	300000	
GROUP_TEMPLE_SETH	GAMEWORLD_DISAPPEARANCE_TIME	INT32	120000	
GROUP_TEMPLE_SETH	GAMEWORLD_DISAPPEARANCE_TIME	INT32	60000	
GROUP_TEMPLE_SETH	GAMEWORLD_DISAPPEARANCE_TIME	INT32	30000	
GROUP_TEMPLE_SELK	ENTER_GATE_REGION	INT32	-32752	
GROUP_TEMPLE_SELK	ENTER_GATE_X	FLOAT32	-8049	
GROUP_TEMPLE_SELK	ENTER_GATE_Y	FLOAT32	41	
GROUP_TEMPLE_SELK	ENTER_GATE_Z	FLOAT32	1861	
GROUP_TEMPLE_SELK	ENTER_GATE_TARGAET_REGION	INT32	-32758	
GROUP_TEMPLE_SELK	ENTER_GATE_TARGAET_X	FLOAT32	-8052	
GROUP_TEMPLE_SELK	ENTER_GATE_TARGAET_Y	FLOAT32	32	
GROUP_TEMPLE_SELK	ENTER_GATE_TARGAET_Z	FLOAT32	2344	
GROUP_TEMPLE_SELK	LEAVE_GATE_REGION	INT32	-32758	
GROUP_TEMPLE_SELK	LEAVE_GATE_X	FLOAT32	-8064	
GROUP_TEMPLE_SELK	LEAVE_GATE_Y	FLOAT32	58	
GROUP_TEMPLE_SELK	LEAVE_GATE_Z	FLOAT32	2150	
GROUP_TEMPLE_SELK	LEAVE_GATE_TARGAET_REGION	INT32	-32752	
GROUP_TEMPLE_SELK	LEAVE_GATE_TARGAET_X	FLOAT32	-8062	
GROUP_TEMPLE_SELK	LEAVE_GATE_TARGAET_Y	FLOAT32	41	
GROUP_TEMPLE_SELK	LEAVE_GATE_TARGAET_Z	FLOAT32	1803	
GROUP_TEMPLE_NEIT	ENTER_GATE_REGION	INT32	-32752	
GROUP_TEMPLE_NEIT	ENTER_GATE_X	FLOAT32	-3085	
GROUP_TEMPLE_NEIT	ENTER_GATE_Y	FLOAT32	67	
GROUP_TEMPLE_NEIT	ENTER_GATE_Z	FLOAT32	3489	
GROUP_TEMPLE_NEIT	ENTER_GATE_TARGAET_REGION	INT32	-32757	
GROUP_TEMPLE_NEIT	ENTER_GATE_TARGAET_X	FLOAT32	-3630	
GROUP_TEMPLE_NEIT	ENTER_GATE_TARGAET_Y	FLOAT32	58	
GROUP_TEMPLE_NEIT	ENTER_GATE_TARGAET_Z	FLOAT32	3482	
GROUP_TEMPLE_NEIT	LEAVE_GATE_REGION	INT32	-32757	
GROUP_TEMPLE_NEIT	LEAVE_GATE_X	FLOAT32	-3363	
GROUP_TEMPLE_NEIT	LEAVE_GATE_Y	FLOAT32	58	
GROUP_TEMPLE_NEIT	LEAVE_GATE_Z	FLOAT32	3486	
GROUP_TEMPLE_NEIT	LEAVE_GATE_TARGAET_REGION	INT32	-32752	
GROUP_TEMPLE_NEIT	LEAVE_GATE_TARGAET_X	FLOAT32	-3047	
GROUP_TEMPLE_NEIT	LEAVE_GATE_TARGAET_Y	FLOAT32	67	
GROUP_TEMPLE_NEIT	LEAVE_GATE_TARGAET_Z	FLOAT32	3481	
GROUP_TEMPLE_ANUB	ENTER_GATE_REGION	INT32	-32752	
GROUP_TEMPLE_ANUB	ENTER_GATE_X	FLOAT32	292	
GROUP_TEMPLE_ANUB	ENTER_GATE_Y	FLOAT32	41	
GROUP_TEMPLE_ANUB	ENTER_GATE_Z	FLOAT32	-2018	
GROUP_TEMPLE_ANUB	ENTER_GATE_TARGAET_REGION	INT32	-32756	
GROUP_TEMPLE_ANUB	ENTER_GATE_TARGAET_X	FLOAT32	292	
