1934	24232	1143.36	56.38	964.88
1934	24489	1202.4	140.89	1173.17
1933	24490	283.21	66.19	892.81
1933	24746	1014.54	106.37	331.48
1933	24746	1627.7	80.5	990.88
1934	23973	1504.55	490.63	615.16
1935	23974	335.45	541.61	1099.25
1935	23974	1248.96	451.99	1206.67
1935	23974	1246.35	287.91	251.99
1935	23718	1026.02	190.34	416.05
1935	23719	292.14	191.11	392.05
1935	23719	1620.58	182.01	386.53
1935	23720	915.54	163.75	566.03
1935	23721	240.46	70.46	696.94
1935	23721	1374.87	28.79	1710.05
1934	23977	218.66	94.28	111.46
1935	23719	554.12	78.88	1821.32
1935	23975	257.1	338.95	1012.42
1935	23975	1278.47	218.64	758.69
1934	23720	994.1	55.58	1750.38
1934	23976	327.24	207.44	1036.73
1935	23976	1175.95	124.91	786.44
1935	23977	252.41	48.6	1742.35
1934	23974	748.33	405.37	600.75
1942	24229	893.84	231.81	246.69
1935	24231	1158.43	75.97	724.31
1934	23977	757.63	41.58	794.7
1935	23977	1525.42	27.62	1633.93
1939	24233	979.54	8.35	1014.29
1934	24234	910.27	21.09	1276.74
1935	24234	343.1	20.42	424.24
1934	23720	1739.27	39.21	1138.35
1934	23719	974.3	128.93	788.36
1934	23719	1235.2	42.24	1808.41
1934	24742	643.64	49.79	1828.97
1934	24486	1288.76	131.84	1166.97
1934	24231	140.84	-30.59	1624.73
1934	24488	1671.07	-52.17	521.06
1935	24490	1105.27	44.24	1027.82
1934	24490	620.29	54.79	1598.02
1934	24491	108.6	23.15	1125.6
1934	24746	733.95	83.56	867.89
1934	24231	599.65	171.01	250.59
1935	23718	525.35	210.8	954.3
1934	23975	48.56	178.27	273.88
1934	23720	184.68	140.57	747.12
1936	25002	1360.95	25.1	396.15
1937	25258	327	39.4	1865.36
1936	25002	651.82	9.83	319.39
1937	25003	1255.9	50.55	62.67
1936	25003	565.12	3.33	1919.28
1936	25003	1619.94	113.3	1894.58
1937	25260	438.4	208.63	844.77
1936	25260	1695.58	247.97	923.35
1936	25516	706.99	57.03	51.54
1937	25516	496.74	50.86	537.46
1937	25516	1447.37	102.45	499.6
1937	25517	762.42	101.1	555.56
1936	25261	282.18	146.22	1800.1
1937	25261	1161.04	254.46	1194.25
1936	25261	796.85	250.91	292.42
1936	25005	1469.18	405.63	1484.99
1937	25005	376.79	263.2	1435.28
1937	25004	997.68	236.64	894.85
1936	25004	116.96	28.5	694.55
1937	24748	898.81	249.56	1843.83
1937	24747	1759.94	59.82	1181.15
1937	24749	1064.56	305.13	1863.06
1937	24748	1896.18	264.83	1770.42
1937	24749	719.54	251.56	1006.98
1937	24749	1526.71	331.04	251.79
1937	24749	300.9	273.13	243.49
1937	24748	530.63	240.5	370.86
1937	24747	777.43	99.06	914.93
1937	24491	1590.35	137.56	1748.57
1937	24491	1072.88	66.42	1078.86
1937	24492	1187.61	209.17	1120.71
1937	24493	583.07	286.82	1345.42
1936	25261	496.34	292.29	1006.82
1936	25517	200.83	60.07	865.35
1936	25260	964.73	149.59	1235.12
1936	25004	1612.68	243.27	1771.11
1936	25260	237.4	84.08	22.24
1936	25004	1731.03	155.26	792.55
1936	25005	1001.53	330.71	776.02
1936	24749	1565.56	316.03	1289.66
1936	25005	452.46	292.04	408.45
1936	24748	1569.71	215.94	872.36
1936	24748	740.16	232.62	970.02
1936	24492	1700.15	198.63	1610.56
1936	24492	527.25	183.4	1516.3
1936	24491	1834.84	136.05	943.58
1936	24747	702.36	52.71	148.08
1936	25003	509.53	23.55	658.46
1933	25002	1177.43	-3.83	1699.79
1935	25258	555.63	24.62	972.84
1935	24747	769.16	124.68	1740.82
1935	24747	1783.47	253.82	530.37
1935	25004	1315.11	153.25	222.56
1935	24748	1244.36	173.41	1431.69
1935	24749	868.29	348	212.58
1935	24493	1392.84	348.67	1518.7
1935	25261	101.41	278.56	200.11
1935	24747	1786.24	44.28	1896.55
1936	23975	1919.93	209.67	570.06
1936	23720	1157.09	31.78	1122.39
1936	23719	384.38	99.42	1108.43
1936	23974	1583.66	456.05	790.35
1936	23974	1474.46	473.04	1698.92
1936	24231	1561.1	190.82	255.01
1936	23976	1321.83	64.54	1525.73
1934	23977	34.84	74.92	691.4
1934	23977	1392.17	7.98	431.76
1934	23721	1207.81	115.74	518.83
1936	23976	1397.78	127.49	214.77
1936	23717	1677.82	267.19	1038.85
1936	23718	482.97	239.22	283.66
1936	23718	924.02	118.98	1436.39
1936	23718	1790.86	32.1	1496.18
1951	23722	812.71	57.75	735.83
1951	23722	1046.53	88.96	1801.35
1951	23722	1673.46	163.6	401.62
1950	23722	1695.47	127.41	1456.87
1951	23723	1436.52	287.42	311.31
1950	23723	1308.61	271.8	1165.02
1951	23724	377.15	383.91	533.43
1951	23724	1216.66	507.14	414.05
1951	23724	257.41	310.35	1201.35
1951	23725	422.32	821.47	519.42
1950	23724	1809.04	642.78	985.58
1951	23725	1344.14	750.32	1399.99
1951	23725	895.88	688.89	1682.98
1951	23980	1073.82	298.57	129.87
1951	23724	1362.44	367.46	1444.38
1951	23724	259.33	265.02	1860.53
1950	23723	540.55	196.58	1688.3
1951	23978	1428.74	82.94	568.25
1951	23979	160.38	107.22	1146.15
1951	23979	1025.57	199.15	990.6
1951	23979	327.29	218.12	1587.58
1951	23979	1766.1	213.33	609.18
1951	24235	754.68	76.08	131.16
1951	23980	241.66	210.63	1128.94
1950	24235	1425.43	142.86	410.24
1951	24235	1443.52	81.19	1112.33
1951	23980	701.14	196.25	1848.06
1951	23980	0.13	157.64	1852.68
1951	23980	1663.22	500.83	1029.49
1951	23981	1415.71	606.66	526.05
1951	23981	1020.68	500.54	1080.72
1951	23980	1868.85	368.29	1657.37
1951	24236	764.64	148.83	1068.48
1951	24236	1704.21	244.46	648.14
1951	23981	1731.58	445.81	1394.35
1951	24237	1530.88	354.29	312.83
1951	24237	991.11	309.73	869.69
1951	24237	555.25	330.34	1574.92
1951	24237	1414.78	365.72	1859.32
1937	24493	70.6	232.15	915.21
1950	23722	556.49	42.36	1277.99
1950	23724	825.42	361.14	1508.33
1950	23980	1819.47	364.48	224.03
1950	23981	359.42	309.95	1522.12
1950	23981	1219.32	530.51	1625.27
1950	24236	1584.75	229.16	1230.68
1951	24237	1518.65	303.27	1103.26
1937	24492	595.01	253.71	843.91
1950	24493	1592.96	310.47	703.96
1950	24236	882.45	216.17	1593.95
1936	24490	1698.75	-13.9	632.77
1939	25510	107.08	172.87	850.45
1938	25509	1595.3	148.21	1592.12
1939	25510	887.36	58.07	879.96
1939	25510	1544.08	53.04	1363.94
1939	25510	548.05	66.32	1766.45
1939	25766	12.21	47.61	126.42
1939	25765	1324.4	46.03	1258.19
1938	25766	266.28	113.46	1527.96
1939	25766	1110.61	46.12	1136.17
1939	25766	1657.55	52.61	20.03
1938	25766	1691.09	42.07	1496.5
1939	25511	962.71	56.61	1857.3
1938	25511	634.98	38.35	1214.27
1939	25511	1887.79	24.79	1428.09
1939	25767	992.52	43.43	1261.88
1939	25768	209.13	57.77	1584.31
1939	25768	882.01	113.33	322.37
1939	25512	1255.84	29.88	1375.16
1939	25513	360.17	42.36	982.03
1939	25513	90.33	82.08	1707.98
1939	25768	1867.87	43.36	800.18
1939	25768	1248.41	129.13	1528.47
1939	25769	1000.65	64.12	1583.72
1939	25769	792.49	70.61	300.21
1939	25769	1831.31	77.77	1487.2
1939	25514	642.37	36.83	958.29
1938	25765	1849.9	139.06	538.23
1938	25510	511.21	86.69	1156.4
1938	25510	766.81	31.86	198.9
1938	25767	86.53	40.97	608.06
1938	25767	1136.67	77.16	728.32
1938	25511	1288.08	19.87	1327.89
1938	25768	255.13	63.61	197.45
1938	25768	706.13	43.14	789.07
1938	25767	1508.38	76.73	1710.67
1938	25512	653.77	38.12	1455.53
1938	25768	1501.49	90.11	416.59
1938	25769	271.33	53.13	1714.31
1938	25769	668.37	105.31	1120.52
1939	25770	20.97	88.72	875.41
1938	25769	1682.63	82.61	114.39
1939	25513	883.76	40.93	1434.8
1939	25513	1156.07	143.39	800.5
1938	25514	440.23	30.24	1374.02
1938	25513	1862.32	26.16	785.09
1937	25510	1359.13	61.46	481.73
1939	25766	1271.26	106.86	373.69
1939	25511	424.07	68.29	1757.68
1939	25766	580.64	44.3	1125.23
1939	25768	140.59	57.64	703.38
1939	25769	275.56	90.45	388.2
1937	25512	1831.15	21.84	1183.32
1937	25514	186.9	57.81	1684.52
1937	25514	490.32	12.33	912.28
1937	25258	964.53	-0.4	1786.46
1941	24236	703.54	194.59	437.94
1941	23979	1576.99	232.51	128.56
1941	23724	40.71	359.84	347.44
1941	23723	295.69	207.95	390.97
1941	23978	1725.36	146.15	173.15
1937	25260	540.8	453.12	1526.94
1970	26284	963.19	107.26	1480.83
1950	25772	894.03	85.22	986.52
1950	25773	735.39	353.58	1394.13
1950	26027	1361.06	303.6	348.74
1950	26028	972.65	99.12	516.31
1950	25772	40.24	245.05	1012.28
1950	25771	772.88	455.89	1131.48
1950	26029	1339.87	352.43	841.23
1950	25773	1303.93	350.58	220.4
1942	25253	809.3	106.53	1392.06
1942	25509	291.28	160.5	136.02
1942	25508	1599.55	164.49	699.84
1943	25508	696.26	253.2	748.03
1942	25251	1879.46	481.19	1833.87
1943	25251	1614.69	588.24	955.7
1943	25253	431.13	217.48	579.31
1942	24996	1048.94	585.56	1635.57
1942	25252	250.05	740.28	176.58
1943	25251	612.23	821.56	407.82
1943	24995	1364.69	705.66	1253.34
1942	24995	546.43	876.2	1390.06
1943	24996	445.17	635.43	632.01
1943	24997	179.6	228.73	1002.54
1942	24997	740.11	167.43	1295.93
1943	24740	233.37	742.07	1759.19
1943	24994	1463.75	703.87	462.22
1943	24739	534.83	836.66	1103.17
1943	24740	596.28	550.26	384.05
1942	24484	1101.24	262.77	1011.08
1943	24483	1668.13	666.68	373.89
1943	24228	288.75	1156.56	1601.44
1943	24483	785.02	836.33	64.15
1943	24227	151.01	949.68	1419.87
1943	24226	1878	1030.35	101.82
1943	24226	485.52	885.14	997.13
1943	23971	1393.89	906.83	789.39
1943	23972	854.73	512.86	985.61
1943	23973	11.12	340.27	1470.59
1949	23971	93.55	1210.75	4.31
1943	23970	675.28	1045.93	1349.79
1943	24482	497.43	971.57	251.34
1942	24997	76.92	329.72	1759.95
1942	25252	1116.82	544.8	525.92
1942	25508	308.99	382.57	359.56
1942	25251	1114.69	687.63	965.16
1942	24995	1369.72	676.8	1915.2
1942	24996	266.67	652.95	1278.82
1942	24995	179.88	829.36	838.4
1942	24739	1431.29	729.34	1311.01
1942	24740	576.47	738.59	1067.15
1942	24996	1249.03	368.32	888.45
1942	24484	1287.05	370.51	1875.17
1942	24739	1845.78	686.89	639.44
1943	24484	0.5	794.91	1649.65
1942	24484	606.96	495.69	514.46
1942	24227	1482.5	965.85	1515.29
1943	23973	519.79	289.11	1672.28
1942	24229	233.12	326.7	637.98
1942	23972	1390.09	538.81	548.58
1942	23972	249.94	670.5	872.45
1943	23716	1350.56	588.11	1499.94
1935	23717	1251.44	306.29	1183.56
1947	25251	85.74	1014.98	38.67
1946	24995	1833.44	626.48	840.32
1946	24996	1580.2	423.66	1369.21
1946	24739	915.29	748.35	1680.98
1947	24224	1117.12	655.97	1211.33
1947	24225	78.53	576.33	1651.56
1947	24481	901.07	717.57	580.41
1947	24481	1445.73	778.64	1598.6
1946	24738	1433.17	696.57	1454.86
1946	24738	744.46	701.47	947.93
1947	24737	1867.94	718.86	867.2
1946	24738	1643.67	1056.66	624.85
1947	24482	524.3	891.04	1899.95
1947	24482	1168.8	1183.77	991.88
1946	24483	137.94	1270.39	1859.84
1946	24483	1269.39	1120.05	1580.79
1946	24483	711.35	1120.69	865.74
1946	24482	1841.01	1164.45	460.78
1947	23967	1864	971.42	1455.47
1947	23968	969.99	924.08	1760.3
1947	24225	38.93	916.35	405.12
1947	24225	1617.14	741.87	1862.69
1947	23969	591.7	922.66	1301.93
1947	23969	1719.05	1019.75	938.56
1947	23970	902.01	1074.99	506.98
1947	23714	885.63	1277.45	1617.08
1947	24226	1150.04	1067.18	340.8
1946	24227	173.28	1006.98	827.1
1947	24226	569.95	841.34	1499.58
1947	23971	867.37	987.55	1236.13
1948	23716	940.14	509.36	956.07
1947	23971	526.49	1087.9	651.11
1947	23969	1730.72	1087.96	1710.2
1947	23969	934.12	1156.03	1885.44
1947	24992	1573.97	247.14	493.17
1947	24736	751.26	452.74	1676.34
1947	24735	1919.25	650.58	458.7
1947	24479	1436.82	829.66	832.74
1946	24224	499.8	866.2	553.39
1946	24223	1421.27	880.84	1386.68
1946	24479	1103.81	846.45	481.68
1946	24736	533.17	552.27	819.05
1946	24737	1795.84	712.09	223.68
1946	24481	1393.12	806.54	973.72
1946	24482	707.75	1027.37	843
1946	24226	1340.56	1014.1	1919.65
1946	24738	742.98	689.15	1557.34
1946	24995	66.44	695.47	302.42
1946	24484	279.79	492.27	999.86
1946	24227	761.63	909.54	1340.05
1946	23971	329.44	1055.34	1646.52
1946	23970	1398.85	1038.45	1352.2
1946	23970	1640.01	1154.82	424.2
1946	23715	101.34	1244.24	1167.8
1946	23972	1057.09	536.1	362.35
1942	23717	222.45	381.43	1267.88
1945	23716	1165.05	549.29	133.8
1952	24221	1019.59	530.43	792.2
1953	24478	592.14	580.14	513.87
1947	23964	1569.46	553.29	832.82
1947	23708	1092.01	932.57	673.93
1947	23453	20.06	792.39	647.9
1947	23454	701.52	917.54	1249.79
1949	23710	940.67	1021.57	1169.32
1947	23197	1881.61	814.06	1514.38
1953	24736	1096.29	475.57	1315.37
1952	24480	0.61	696.44	1707.94
1952	24479	1249.86	878.14	30.49
1952	24224	527.11	861.48	908.71
1952	24223	1104.97	947.82	264.34
1952	23968	1752.65	944.99	1532.41
1947	23969	1255.85	965.11	1142.01
1953	24224	90.76	885.74	141.78
1952	23967	1021.63	1059.7	1390.34
1953	23967	1245.07	1106.14	1588.8
1952	24222	874.81	695.35	943.67
1953	24222	507.01	563.61	1450.09
1953	24221	52.9	355.31	748.09
1953	23965	552.72	648.47	1166.72
1953	23964	1188.85	316.41	1833
1953	23709	591.33	657.77	1556.24
1953	23710	2.73	854.5	1492.41
1953	23966	1088.91	788.39	646.91
1953	23965	1806.49	674.91	693.76
1953	23966	1221.92	919.54	1562.18
1953	23453	129.52	759.35	1453.5
1953	23452	774.61	1078.89	1310.03
1953	23453	1697.06	882.03	1662.8
1953	23454	1405.92	1148.53	1888.51
1953	23454	527.54	989.15	245.65
1953	23453	1002.2	704.3	173.85
1953	23452	705.54	1065.47	399.84
1944	23196	1559.7	945.92	781.64
1953	23197	1089.36	758.5	945.64
1944	23454	1271.73	1119.75	524.66
1944	23199	833.16	1241.93	523.12
1949	23200	210.53	1411.31	889.15
1953	23200	1380.25	1447.56	974.45
1949	23201	323.97	1364.92	868.19
1948	23202	818.81	1247.24	1071.07
1948	23203	1082.46	935.15	1665.73
1953	24734	1213.48	211.2	330.76
1953	24478	838.79	516.68	1076.49
1952	24477	1247.11	468.77	183.32
1953	24221	1657.81	534.39	1480.54
1952	23965	1268.31	768.44	1768.73
1952	24221	39.27	329.19	1246.18
1952	23964	862.27	409.63	1049.04
1952	23965	723.96	631.49	439.97
1952	23966	551.31	783.59	1136.42
1952	23967	127.11	856.03	1134.32
1952	23710	1038.44	1111.65	1871.66
1952	23710	368.05	888.26	403.51
1952	23709	1470.03	806.61	1237.85
1952	23709	88.19	747.88	692.73
1952	24222	751.45	890.28	291.93
1952	23968	677.92	936.41	1217.5
1952	24225	772.08	713.37	1535.63
1952	24225	1875.17	789.48	1376.76
1949	24221	1814.73	755.98	686.5
1949	23965	1721.15	765.3	1297.87
1953	23965	934.65	634.17	972.41
1949	23708	803.55	775.59	1532.78
1949	23708	1549.12	859.48	30.26
1949	23453	1903.79	867.29	670.85
1949	23453	978.99	669.3	880.35
1949	23196	1592.44	931.57	1401.47
1949	23452	1373.5	903.96	956.68
1944	23197	461.1	737.72	1504.91
1949	23197	545.88	899.65	654.85
1949	23198	419.92	901.01	576.38
1949	23198	904.55	1015.12	1498.75
1949	23199	43.19	1108.59	519.98
1948	23201	988.51	1336.99	1003.84
1945	23201	1664.44	1284.56	733.74
1949	23458	682.05	1280.14	628.5
1949	23459	405.66	1061.17	268.23
1948	23204	496.98	652.95	1531.68
1948	23460	1132.31	600.48	1345.32
1949	24222	1669.83	1017.38	297.58
1949	23966	513.33	825.54	129.67
1949	23708	1576.65	761.11	1207.83
1953	24221	475.88	493.11	139.39
1949	24220	1198.01	228.5	705.03
1949	23453	1031.92	676.86	1414.96
1949	23455	566.25	981.62	1658.31
1945	23711	1731.63	996.92	320.99
1949	23712	778.05	1414.3	711.4
1949	23713	186.76	1402.54	532.43
1949	23457	1062.89	1428.62	1645.75
1949	23714	548.6	1303.47	0.93
1949	23712	1434.03	1401.21	672.06
1949	23455	1303.78	1403.28	1442.72
1948	23709	289.48	732.6	121.87
1948	23964	1130.76	591.95	322.43
1948	24220	1817.39	378.31	33.25
1953	24221	1725.9	791.6	220.3
1948	24222	1593.14	688.53	1209.74
1949	24477	1801.04	604.09	630.02
1949	24221	698.57	422.76	1711.48
1948	24223	480.81	833.98	1005.04
1948	24224	1759.48	782.85	1013.99
1946	24481	1571.8	772.28	477.97
1948	24738	1009.52	971.12	376
1948	24739	138.43	697.04	1560.89
1949	23454	614.13	837.56	1821.54
1948	23453	247.79	788.9	52.85
1949	23196	724.69	1179.26	1663.85
1948	23198	573.25	980.68	1181
1944	23199	483.02	1192.14	907.47
1944	23199	1599.67	1344.28	851.56
1948	23203	431.31	1019.14	1444.95
1948	23458	1675.96	1199.69	1779.78
1948	23714	496.37	1280.42	1179.13
1945	23966	1472.05	856.62	1075.06
1945	23966	821.15	890.91	1759.12
1953	23964	1615.17	446.05	1386.53
1944	23709	906.11	684.06	940.16
1948	23452	1411.25	882.14	17.92
1944	23197	1114.37	958.68	1538.46
1945	23456	966.39	1404.64	1000.46
1949	23457	306.13	1402.78	1367.19
1949	23457	194.61	1406.57	1716.95
1945	23457	1662.38	1397.29	1718.12
1945	23458	710.2	1375.66	65.7
1949	23202	1717.99	1129.2	1054.84
1945	23458	1648.79	1116.1	548.76
1945	23458	1292.09	1259.51	1324.66
1945	23715	340.89	1309.41	531.82
1945	23459	535.22	1339.78	1489.63
1949	23203	991.54	765.27	885.9
1945	23204	908.14	749.27	1821.27
1948	23715	811.04	1346.27	109.38
1944	23202	123.72	1283.32	1155.94
1945	23203	1859.92	666.43	1337.7
1948	23460	903.32	609.04	441.41
1944	23197	1642.48	769.75	927.39
1945	23711	1096.23	1065.03	143.71
1949	23456	1612.92	1407.76	1053.2
1945	23712	264.22	1403.28	588.2
1948	23714	851.21	1267.45	891.69
1945	24228	1730.24	449.87	0.79
1944	24226	1553.99	1018.1	590.89
1952	24478	1157.82	356.08	1601.81
1949	24734	0.29	298	422.56
1949	24992	955.67	247.53	368.72
1955	24736	1540.61	397.47	1839.72
1955	24993	402.5	251.93	816.63
1955	24992	1627.81	198.89	1229.42
1955	24992	1544.81	126.79	1687.25
1955	24992	825.28	164.62	1313.02
1955	24734	1032.92	254.45	1090.24
1955	24734	566.17	182.56	436.45
1955	24733	1631.38	102.06	743.3
2056	25761	513.16	89.61	1281.35
1956	25244	374.47	74.26	1913.78
1956	25757	307.49	-6.46	132.14
1956	25758	1191.58	68.86	90.56
1956	26014	361.07	59.66	70.47
2097	26014	800.28	45.81	1398.97
1956	26015	929.85	58.34	929.51
1956	26017	529.81	74.62	998.7
1956	25244	1574.52	78.22	899.31
1955	25244	1866.49	60.4	1910.23
1956	25501	404.86	36.33	781.13
1956	25501	1464.72	52.17	1119.97
1956	25757	1002.77	-27.64	1034.19
1956	25245	1160.72	54.95	1919.81
1956	25502	677.19	47.76	780.2
1956	25503	559.75	91.91	1403.59
1956	25503	1476.65	96.91	1735.04
1956	25759	1655.24	58.44	576.67
1956	25760	892.25	107.15	1060.8
1956	25759	467.8	77.05	1837.11
1956	25761	1098.27	63.28	1919.88
1955	25244	652.37	73.71	1027.56
1955	25244	1052.8	59.45	1471.2
1955	25245	602.26	68.92	1321.37
1955	25501	962.11	40.2	430.06
1956	25501	727.73	10.78	1534.23
2097	26014	1840.56	84.69	1248.96
1955	26014	688.17	61.32	646.01
1955	25758	109.02	-15.51	1289.69
1956	25758	1479.5	4.23	1639.01
1955	25760	1716.43	98.22	1044.45
1955	25759	951.51	66.5	78.89
1955	25503	1486.04	92.18	955.31
1955	25503	700.74	88.35	565.66
1955	25502	1493.96	59.37	824.71
1955	25502	201.66	63.27	412.22
1955	25502	753.88	45.99	1440.37
1956	26017	397.78	84.16	27.56
1958	26013	115.08	-66.42	736.86
2097	26269	1170.7	-15.99	329.53
2097	26270	1237.9	-120.71	807.26
1960	26528	420.86	-56.63	350.05
1960	26784	1682.92	-42.53	81.61
1960	26529	950.38	-12.13	1890.63
1960	26017	811.08	19.79	1892.3
1960	26529	1135.39	-34.94	261.77
1958	26528	1465.67	-89.54	1140.48
2097	26015	1357.31	42.45	1395.34
2097	26015	345.39	76.25	1763.13
1960	26013	1354.8	29.84	1232.68
1958	25757	795.2	-24.22	1760.24
2097	26271	74.99	-88.36	1152.87
2097	26270	42.42	6.71	618.66
1960	26013	1919.37	91.65	760.79
1958	26528	435.86	-92.24	1058.4
1958	26529	388.73	-81.58	313.08
1960	26272	1237.68	-24.77	575.46
2097	26271	1844.85	20.8	597.72
1960	26015	1890.59	50.67	949.21
2097	26015	915.99	19.49	1879.53
2097	26271	500.81	-23	548.23
2098	26270	1652.55	20.62	354.81
2097	26271	1285.95	-46.75	1286.64
1958	26015	465.71	65.63	797.22
2098	26013	1617.42	-15.66	1870.44
2097	26270	657.15	-61.24	195.25
1958	26269	635.38	-7.47	11.85
1960	26013	5.01	-6.87	1219.24
1958	25757	211.12	-24.75	1446.52
1956	26013	606.81	-65.65	388.84
1956	26272	791.34	12.97	149.7
1956	26273	638.61	-63.5	1524.57
1960	26529	134.99	-9.23	1060.29
1960	26529	1337.22	5.35	969.26
1960	26272	888.13	14.17	1904.67
2098	26268	1427.79	1.61	1443.78
2098	26781	449.87	8.83	456.87
2098	26781	879.05	147.4	1642.97
2098	27037	1528.22	19.48	14.52
2098	27038	1081.41	18.69	5.99
2098	26783	581.94	-26.56	1794.32
2098	26784	272.62	-103.01	1573.96
2098	26784	707.22	-0.83	503.57
2098	26527	1182.52	-107.24	1567.15
2098	26271	1020.08	-62.73	1850.99
2098	26270	536.08	-156.16	1889.88
2098	26269	989.36	-5.04	1423.59
2098	26269	492.52	-30.64	857.83
2098	26524	1675.5	2.7	430.37
2098	26525	986.43	-4.14	99.94
2098	26525	440.85	10.31	1297.65
2098	26525	1432.68	-69.06	889.96
2098	26526	724.53	-104.85	700.36
2098	26525	1304.14	-17.54	1904.75
2098	26524	1410.26	179.1	1717.53
2098	26781	1472.46	63.61	878.46
2098	26782	432.73	51.69	1002.27
2098	26782	1894.78	-81.1	937.83
2098	26782	607.22	-89.02	213.63
2098	26783	265.28	-90.37	66.87
2098	26527	40.03	-139	272.5
2098	26525	1918.34	-107.41	161.14
2097	26269	324.19	8.66	1677.76
2098	26525	652.93	4.14	606.39
2097	26524	1625.21	-1.73	1101.46
2097	26525	656.74	-0.11	1871.35
2097	26781	874.76	96.69	928.77
2097	26782	454.21	96.14	1886.28
2097	26782	1232.58	-23.57	1041.9
2098	26782	1376.87	-57.23	152.47
2097	26783	85.58	-17.02	1576.97
2097	26783	464.31	-113.19	478.79
1960	26527	1836.59	-87.04	1451.12
2097	26527	746.25	-82.5	1033.66
2098	26526	1247.76	-188.31	123.2
2097	26269	1877.65	-115.61	1440.16
2097	26781	1844.82	34.38	413.33
2097	26527	1472.53	-72.48	395.17
2097	26526	1136.78	-97.39	970.2
2098	26527	116.03	-85.5	1452.58
1968	26524	620.62	0	63.45
1968	26524	362.19	9.55	1404.75
1968	26523	1593.54	-5.36	1764.85
1968	26523	344.06	24.7	1799.47
1962	26778	1248.78	3.32	156.94
1968	26778	502.02	-7.37	1266.42
1962	27034	540.14	-16.09	554.61
1962	27034	544.38	-22.44	1633.23
1968	27290	369.41	-21.57	406.24
1967	26785	752.17	-67.61	706.74
1968	26784	1136.08	-45.53	1676.6
1967	27039	1557.32	-87.37	419.07
1967	26785	483.15	-30.53	1508.31
1968	27041	1038.27	-45.27	295.41
1967	27041	907.19	-10.83	1163.13
1968	27041	414.65	-14.72	1773.17
1967	27041	171.38	-6.35	1013.82
1968	27040	1231.14	6.87	567.6
1968	27040	1283.77	-4.29	1425.4
1968	27040	410.31	-41.31	867.19
1967	27040	493.35	-0.75	1906.69
1968	27295	1365.89	-17.04	265.34
1968	27039	1096.41	-78.07	833.29
1968	27038	1912.24	-27.37	982.52
1967	27295	273.97	-30.5	22.73
1968	27294	1146.24	6.67	83.91
1968	27038	499.51	1.23	955.17
1968	27294	167.8	43.06	204.29
