1	11032	1	SN_ZONE_11032	사마르칸트	방어구점	로컬 사마르칸트맵	0	4	-1	-1	243	219	0	0	255	255	255	0	0	1	xxx
1	11033	1	SN_ZONE_11033	사마르칸트	의약품점	로컬 사마르칸트맵	0	4	-1	-1	237	295	0	0	255	255	255	0	0	1	xxx
1	11034	1	SN_ZONE_11034	사마르칸트	잡화점	로컬 사마르칸트맵	0	4	-1	-1	282	340	0	0	255	255	255	0	0	1	xxx
1	11035	1	SN_ZONE_11035	사마르칸트	특산품점	로컬 사마르칸트맵	0	4	-1	-1	406	297	0	0	255	255	255	0	0	1	xxx
1	11036	1	SN_ZONE_11036	사마르칸트	창고	로컬 사마르칸트맵	0	4	-1	-1	402	356	0	0	255	255	255	0	0	1	xxx
1	11037	1	SN_ZONE_11037	사마르칸트	마구간	로컬 사마르칸트맵	0	4	-1	-1	401	219	0	0	255	255	255	0	0	1	xxx
1	11038	1	SN_ZONE_11038	사마르칸트	헌터조합	로컬 사마르칸트맵	0	4	-1	-1	391	123	0	0	255	255	255	0	0	1	xxx
1	11039	1	SN_ZONE_11039	사마르칸트	차원의 문	로컬 사마르칸트맵	0	4	-1	-1	322	260	0	0	255	255	255	0	0	1	xxx
1	11040	1	SN_ZONE_11040	콘스탄티노플	대장간	로컬 콘스탄티노플맵	0	5	-1	-1	429	419	0	0	255	255	255	0	0	1	xxx
1	11041	1	SN_ZONE_11041	콘스탄티노플	방어구점	로컬 콘스탄티노플맵	0	5	-1	-1	325	501	0	0	255	255	255	0	0	1	xxx
1	11042	1	SN_ZONE_11042	콘스탄티노플	의약품점	로컬 콘스탄티노플맵	0	5	-1	-1	517	466	0	0	255	255	255	0	0	1	xxx
1	11043	1	SN_ZONE_11043	콘스탄티노플	아틀라스 동상	로컬 콘스탄티노플맵	0	5	-1	-1	423	514	0	0	255	255	255	0	0	1	xxx
1	11044	1	SN_ZONE_11044	콘스탄티노플	마구간	로컬 콘스탄티노플맵	0	5	-1	-1	310	554	0	0	255	255	255	0	0	1	xxx
1	11045	1	SN_ZONE_11045	콘스탄티노플	여관	로컬 콘스탄티노플맵	0	5	-1	-1	515	525	0	0	255	255	255	0	0	1	xxx
1	11046	1	SN_ZONE_11046	콘스탄티노플	특산품점	로컬 콘스탄티노플맵	0	5	-1	-1	370	593	0	0	255	255	255	0	0	1	xxx
1	11047	1	SN_ZONE_11047	콘스탄티노플	잡화점	로컬 콘스탄티노플맵	0	5	-1	-1	431	545	0	0	255	255	255	0	0	1	xxx
1	11048	1	SN_ZONE_11048	콘스탄티노플	헌터조합	로컬 콘스탄티노플맵	0	5	-1	-1	265	404	0	0	255	255	255	0	0	1	xxx
1	11050	1	SN_ZONE_11050	알렉산드리아	대장간	알렉산드리아	0	12	-1	-1	247	767	0	0	255	255	255	0	0	1	
1	11051	1	SN_ZONE_11051	알렉산드리아	방어구점	알렉산드리아							0	0	255	255	255	0	0	1	
1	11052	1	SN_ZONE_11052	알렉산드리아	의약품점	알렉산드리아	0	12	-1	-1	372	877	0	0	255	255	255	0	0	1	
1	11053	1	SN_ZONE_11053	알렉산드리아	잡화점	알렉산드리아	0	12	-1	-1	405	816	0	0	255	255	255	0	0	1	
1	11054	1	SN_ZONE_11054	알렉산드리아	특산품점	알렉산드리아	0	12	-1	-1	400	558	0	0	255	255	255	0	0	1	
1	11055	1	SN_ZONE_11055	알렉산드리아	마구간	알렉산드리아	0	12	-1	-1	519	780	0	0	255	255	255	0	0	1	
1	11056	1	SN_ZONE_11056	알렉산드리아	창고	알렉산드리아	0	12	-1	-1	481	841	0	0	255	255	255	0	0	1	
1	11057	1	SN_ZONE_11057	알렉산드리아	시공의 문	알렉산드리아	0	12	-1	-1	337	813	0	0	255	255	255	0	0	1	
1	11058	1	SN_ZONE_11058	알렉산드리아	헌터조합	알렉산드리아	0	12	-1	-1	331	673	0	0	255	255	255	0	0	1	
1	11059	1	SN_ZONE_11059	알렉산드리아	상인조합	알렉산드리아	0	12	-1	-1	330	548	0	0	255	255	255	0	0	1	
1	11060	1	SN_ZONE_11060	알렉산드리아	도적조합	알렉산드리아	0	12	-1	-1	783	610	0	0	255	255	255	0	0	1	
1	11061	1	SN_ZONE_11061	알렉산드리아	길드창고	알렉산드리아	0	12	-1	-1	763	658	0	0	255	255	255	0	0	1	
1	11062	1	SN_ZONE_11062	알렉산드리아	시공의 문	알렉산드리아	0	12	-1	-1	720	545	0	0	255	255	255	0	0	1	
1	11063	1	SN_ZONE_11063	알렉산드리아	창고	알렉산드리아	0	12	-1	-1	784	540	0	0	255	255	255	0	0	1	
1	11064	1	SN_ZONE_11064	알렉산드리아	길드창고	알렉산드리아	0	12	-1	-1	320	594	0	0	255	255	255	0	0	1	
1	11065	1	SN_ZONE_11065	알렉산드리아	대장간	알렉산드리아	0	12	-1	-1	615	617	0	0	255	255	255	0	0	1	
1	11066	1	SN_ZONE_11066	알렉산드리아	방어구점	알렉산드리아							0	0	255	255	255	0	0	1	
1	11067	1	SN_ZONE_11067	알렉산드리아	의약품점	알렉산드리아	0	12	-1	-1	629	517	0	0	255	255	255	0	0	1	
1	11068	1	SN_ZONE_11068	알렉산드리아	잡화점	알렉산드리아	0	12	-1	-1	674	498	0	0	255	255	255	0	0	1	
1	12005	1	SN_ZONE_12005	황하	무당 묘소령	월드맵	0	1										0	0	1	xxx
1	13002	1	SN_ZONE_13002	장안	황궁	로컬 장안맵	0	1	-1	-1	512	226	2	0	255	244	166	0	1	1	xxx
1	13003	1	SN_ZONE_13003	장안	주점거리	로컬 장안맵	0	1	-1	-1	241	533	2	0	255	244	166	0	1	1	xxx
1	13004	1	SN_ZONE_13004	장안	군영	로컬 장안맵	0	1	-1	-1	266	244	2	0	255	244	166	0	1	1	xxx
1	13005	1	SN_ZONE_13005	장안	부촌	로컬 장안맵	0	1	-1	-1	777	507	2	0	255	244	166	0	1	1	xxx
1	13006	1	SN_ZONE_13006	장안	자은사	로컬 장안맵	0	1	-1	-1	730	251	2	0	255	244	166	0	1	1	xxx
1	13007	1	SN_ZONE_13007	돈황	군영	로컬 돈황맵	0	2	-1	-1	146	312	2	0	255	244	166	0	1	1	xxx
1	13008	1	SN_ZONE_13008	돈황	백마사	로컬 돈황맵	0	2	-1	-1	421	161	2	0	255	244	166	0	1	1	xxx
1	13011	1	SN_ZONE_13011	호탄	호탄왕궁	로컬 호탄맵	0	3	-1	-1	314	241	2	0	255	244	166	0	1	1	xxx
1	13012	1	SN_ZONE_13012	호탄	군영	로컬 호탄맵	0	3	-1	-1	492	579	2	0	255	244	166	0	1	1	xxx
1	13013	1	SN_ZONE_13013	콘스탄티노플	비잔티움 궁정	로컬 콘스탄티노플맵	0	5	-1	-1	241	288	2	0	255	244	166	0	1	1	xxx
1	13014	1	SN_ZONE_13014	콘스탄티노플	민가 지역	로컬 콘스탄티노플맵	0	5	-1	-1	571	253	2	0	255	244	166	0	1	1	xxx
1	13015	1	SN_ZONE_13015	콘스탄티노플	성 소피아 대성당	로컬 콘스탄티노플맵	0	5	-1	-1	781	289	2	0	255	244	166	0	1	1	xxx
1	13016	1	SN_ZONE_13016	콘스탄티노플	군영	로컬 콘스탄티노플맵	0	5	-1	-1	252	596	2	0	255	244	166	0	1	1	xxx
1	13017	1	SN_ZONE_13017	콘스탄티노플	상단	로컬 콘스탄티노플맵	0	5	-1	-1	227	669	2	0	255	244	166	0	1	1	xxx
1	13018	1	SN_ZONE_13018	콘스탄티노플	대경기장	로컬 콘스탄티노플맵	0	5	-1	-1	205	827	2	0	255	244	166	0	1	1	xxx
1	13019	1	SN_ZONE_13019	콘스탄티노플	항구마을 지역	로컬 콘스탄티노플맵	0	5	-1	-1	390	750	2	0	255	244	166	0	1	1	xxx
1	13020	1	SN_ZONE_13020	콘스탄티노플	항구	로컬 콘스탄티노플맵	0	5	-1	-1	697	602	2	0	255	244	166	0	1	1	xxx
1	13021	1	SN_ZONE_13021	콘스탄티노플	마르마라해	로컬 콘스탄티노플맵	0	5	-1	-1	833	706	2	0	255	244	166	0	1	1	xxx
1	14001	1	SN_ZONE_14001	장안	도박장	로컬 장안맵	0	1	-1	-1	695	474	0	0	255	255	255	0	1	1	xxx
1	14008	1	SN_ZONE_14008	장안	서문	로컬 장안맵	0	1	-1	-1	139	387	0	0	255	255	255	0	0	1	xxx
1	14009	1	SN_ZONE_14009	장안	<-황하	로컬 장안맵	0	1	-1	-1	93	371	0	0	255	255	255	0	0	1	xxx
1	14016	1	SN_ZONE_14016	장안	남문	로컬 장안맵	0	1	-1	-1	518	664	0	0	255	255	255	0	0	1	xxx
1	14022	1	SN_ZONE_14022	장안	동문	로컬 장안맵	0	1	-1	-1	859	390	0	0	255	255	255	0	0	1	xxx
1	14023	1	SN_ZONE_14023	장안	진시황릉->	로컬 장안맵	0	1	-1	-1	917	371	0	0	255	255	255	0	0	1	xxx
1	14025	1	SN_ZONE_14025	돈황	서문	로컬 돈황맵	0	2	-1	-1	248	293	0	0	255	255	255	0	0	1	xxx
1	14029	1	SN_ZONE_14029	돈황	동문	로컬 돈황맵	0	2	-1	-1	508	297	0	0	255	255	255	0	0	1	xxx
1	14031	1	SN_ZONE_14031	돈황	남문	로컬 돈황맵	0	2	-1	-1	369	544	0	0	255	255	255	0	0	1	xxx
1	14033	1	SN_ZONE_14033	호탄	연옥제련소	로컬 호탄맵	0	3	-1	-1	448	246	0	0	255	255	255	0	0	1	xxx
1	14034	1	SN_ZONE_14034	호탄	사원	로컬 호탄맵	0	3	-1	-1	178	242	0	0	255	255	255	0	0	1	xxx
1	14035	1	SN_ZONE_14035	호탄	선착장	로컬 호탄맵	0	3	-1	-1	65	570	0	0	255	255	255	0	0	1	xxx
1	14036	1	SN_ZONE_14036	호탄	선착장	로컬 호탄맵	0	3	-1	-1	578	985	0	0	255	255	255	0	0	1	xxx
1	14037	1	SN_ZONE_14037	사마르칸트	북문	로컬 사마르칸트맵	0	4	-1	-1	323	20	0	0	255	255	255	0	0	1	xxx
1	14038	1	SN_ZONE_14038	사마르칸트	서문	로컬 사마르칸트맵	0	4	-1	-1	102	234	0	0	255	255	255	0	0	1	xxx
1	14039	1	SN_ZONE_14039	사마르칸트	남문	로컬 사마르칸트맵	0	4	-1	-1	325	488	0	0	255	255	255	0	0	1	xxx
1	14040	1	SN_ZONE_14040	사마르칸트	동문	로컬 사마르칸트맵	0	4	-1	-1	542	234	0	0	255	255	255	0	0	1	xxx
1	14041	1	SN_ZONE_14041	사마르칸트	<-소아시아	로컬 사마르칸트맵	0	4	-1	-1	37	216	0	0	255	255	255	0	0	1	xxx
1	14042	1	SN_ZONE_14042	사마르칸트	파미르 고원->	로컬 사마르칸트맵	0	4	-1	-1	601	217	0	0	255	255	255	0	0	1	xxx
1	14043	1	SN_ZONE_14043	콘스탄티노플	카리시우스 문	로컬 콘스탄티노플맵	0	5	-1	-1	479	107	0	0	255	255	255	0	0	1	xxx
1	14044	1	SN_ZONE_14044	콘스탄티노플	페가에 문	로컬 콘스탄티노플맵	0	5	-1	-1	111	426	0	0	255	255	255	0	0	1	xxx
1	14045	1	SN_ZONE_14045	콘스탄티노플	마녀의 등대	로컬 콘스탄티노플맵	0	5	-1	-1	523	66	0	0	255	255	255	0	0	1	xxx
1	14046	1	SN_ZONE_14046	콘스탄티노플	<-황금 초원	로컬 콘스탄티노플맵	0	5	-1	-1	38	419	0	0	255	255	255	0	0	1	xxx
1	14047	1	SN_ZONE_14047	콘스탄티노플	항구건물	로컬 콘스탄티노플맵	0	5	-1	-1	514	829	0	0	255	255	255	0	0	1	xxx
1	14048	1	SN_ZONE_14048	콘스탄티노플	항구건물	로컬 콘스탄티노플맵	0	5	-1	-1	572	691	0	0	255	255	255	0	0	1	xxx
1	14049	1	SN_ZONE_14049	장안요새	요새의 심장	로컬 장안요새맵	0	1001	-1	-1	510	107	2	0	255	244	166	0	1	1	xxx
1	14058	1	SN_ZONE_14058	장안요새	부활의 문	로컬 장안요새맵	0	1001	-1	-1	503	281	0	0	255	255	255	0	0	1	xxx
1	14066	1	SN_ZONE_14066	장안요새	요새의문	로컬 장안요새맵	0	1001	-1	-1	164	758	0	0	255	255	255	0	0	1	xxx
1	14067	1	SN_ZONE_14067	장안요새	요새의문	로컬 장안요새맵	0	1001	-1	-1	347	762	0	0	255	255	255	0	0	1	xxx
1	14068	1	SN_ZONE_14068	장안요새	요새의문	로컬 장안요새맵	0	1001	-1	-1	912	771	0	0	255	255	255	0	0	1	xxx
1	14069	1	SN_ZONE_14069	장안요새	돌격의문	로컬 장안요새맵	0	1001	-1	-1	120	161	0	0	255	255	255	0	0	1	xxx
1	14070	1	SN_ZONE_14070	장안요새	영광의문	로컬 장안요새맵	0	1001	-1	-1	654	762	0	0	255	255	255	0	0	1	xxx
1	14071	1	SN_ZONE_14071	장안요새	요새관리인	로컬 장안요새맵	0	1001	-1	-1	275	104	0	0	255	255	255	0	0	1	xxx
1	14072	1	SN_ZONE_14072	장안요새	조련사	로컬 장안요새맵	0	1001	-1	-1	344	144	0	0	255	255	255	0	0	1	xxx
1	14073	1	SN_ZONE_14073	장안요새	전투보좌관	로컬 장안요새맵	0	1001	-1	-1	369	87	0	0	255	255	255	0	0	1	xxx
1	14074	1	SN_ZONE_14074	장안요새	대장장이	로컬 장안요새맵	0	1001	-1	-1	307	161	0	0	255	255	255	0	0	1	xxx
1	14075	1	SN_ZONE_14075	비적단요새	요새의 심장	로컬비적단요새맵	0	1002	-1	-1	557	677	2	0	255	239	128	1	1	1	xxx
1	14076	1	SN_ZONE_14076	비적단요새	부활의 문	로컬비적단요새맵	0	1002	-1	-1	436	912	0	0	255	255	255	0	0	1	xxx
1	14077	1	SN_ZONE_14077	비적단요새	요새의문	로컬비적단요새맵	0	1002	-1	-1	35	94	0	0	255	255	255	0	0	1	xxx
1	14078	1	SN_ZONE_14078	비적단요새	요새의문	로컬비적단요새맵	0	1002	-1	-1	547	96	0	0	255	255	255	0	0	1	xxx
1	14079	1	SN_ZONE_14079	비적단요새	요새의문	로컬비적단요새맵	0	1002	-1	-1	795	67	0	0	255	255	255	0	0	1	xxx
1	14080	1	SN_ZONE_14080	비적단요새	돌격의문	로컬비적단요새맵	0	1002	-1	-1	613	386	0	0	255	255	255	0	0	1	xxx
1	14081	1	SN_ZONE_14081	비적단요새	영광의문	로컬비적단요새맵	0	1002	-1	-1	236	82	0	0	255	255	255	0	0	1	xxx
1	14082	1	SN_ZONE_14082	비적단요새	요새관리인	로컬비적단요새맵	0	1002	-1	-1	543	493	0	0	255	255	255	0	0	1	xxx
1	14084	1	SN_ZONE_14084	비적단요새	전투보좌관	로컬비적단요새맵	0	1002	-1	-1	479	474	0	0	255	255	255	0	0	1	xxx
1	14085	1	SN_ZONE_14085	비적단요새	대장장이	로컬비적단요새맵	0	1002	-1	-1	453	520	0	0	255	255	255	0	0	1	xxx
1	14086	1	SN_ZONE_14086	비적단요새	성문도르레	로컬비적단요새맵	0	1002	-1	-1	294	751	0	0	255	255	255	0	0	1	xxx
1	14087	1	SN_ZONE_14087	비적단요새	성문도르레	로컬비적단요새맵	0	1002	-1	-1	706	707	0	0	255	255	255	0	0	1	xxx
1	14088	1	SN_ZONE_14088	비적단요새	방어진지	로컬비적단요새맵	0	1002	-1	-1	318	547	0	0	255	255	255	0	0	1	xxx
1	14089	1	SN_ZONE_14089	비적단요새	방어진지	로컬비적단요새맵	0	1002	-1	-1	685	572	0	0	255	255	255	0	0	1	xxx
1	14090	1	SN_ZONE_14090	비적단요새	방어진지	로컬비적단요새맵	0	1002	-1	-1	682	898	0	0	255	255	255	0	0	1	xxx
1	14091	1	SN_ZONE_14091	비적단요새	방어진지	로컬비적단요새맵	0	1002	-1	-1	314	880	0	0	255	255	255	0	0	1	xxx
1	14092	1	SN_ZONE_14092	호탄요새	요새의 심장	로컬호탄요새맵	0	1003	-1	-1	345	116	2	0	255	244	166	0	1	1	xxx
1	14093	1	SN_ZONE_14093	호탄요새	부활의 문	로컬호탄요새맵	0	1003	-1	-1	506	797	0	0	255	255	255	0	0	1	xxx
1	14094	1	SN_ZONE_14094	호탄요새	요새의문	로컬호탄요새맵	0	1003	-1	-1	135	989	0	0	255	255	255	0	0	1	xxx
1	14095	1	SN_ZONE_14095	호탄요새	요새의문	로컬호탄요새맵	0	1003	-1	-1	266	987	0	0	255	255	255	0	0	1	xxx
1	14096	1	SN_ZONE_14096	호탄요새	요새의문	로컬호탄요새맵	0	1003	-1	-1	397	988	0	0	255	255	255	0	0	1	xxx
1	14097	1	SN_ZONE_14097	호탄요새	요새의문	로컬호탄요새맵	0	1003	-1	-1	529	994	0	0	255	255	255	0	0	1	xxx
1	14098	1	SN_ZONE_14098	호탄요새	돌격의문	로컬호탄요새맵	0	1003	-1	-1	53	797	0	0	255	255	255	0	0	1	xxx
1	14099	1	SN_ZONE_14099	호탄요새	영광의문	로컬호탄요새맵	0	1003	-1	-1	655	774	0	0	255	255	255	0	0	1	xxx
1	14100	1	SN_ZONE_14100	호탄요새	요새관리인	로컬호탄요새맵	0	1003	-1	-1	175	750	0	0	255	255	255	0	0	1	xxx
1	14101	1	SN_ZONE_14101	호탄요새	조련사	로컬호탄요새맵	0	1003	-1	-1	182	829	0	0	255	255	255	0	0	1	xxx
1	14102	1	SN_ZONE_14102	호탄요새	전투보좌관	로컬호탄요새맵	0	1003	-1	-1	133	806	0	0	255	255	255	0	0	1	xxx
1	14103	1	SN_ZONE_14103	호탄요새	대장장이	로컬호탄요새맵	0	1003	-1	-1	237	789	0	0	255	255	255	0	0	1	xxx
1	14104	1	SN_ZONE_14104	콘스탄티노플요새	부활의 문	로컬콘스탄티노플요새맵	0	1004	-1	-1	937	644	0	0	255	255	255	0	0	1	xxx
1	14105	1	SN_ZONE_14105	콘스탄티노플요새	요새의문	로컬콘스탄티노플요새맵	0	1004	-1	-1	104	169	0	0	255	255	255	0	0	1	xxx
1	14106	1	SN_ZONE_14106	콘스탄티노플요새	요새의문	로컬콘스탄티노플요새맵	0	1004	-1	-1	123	374	0	0	255	255	255	0	0	1	xxx
1	14107	1	SN_ZONE_14107	콘스탄티노플요새	요새의문	로컬콘스탄티노플요새맵	0	1004	-1	-1	161	922	0	0	255	255	255	0	0	1	xxx
1	14108	1	SN_ZONE_14108	콘스탄티노플요새	돌격의문	로컬콘스탄티노플요새맵	0	1004	-1	-1	908	103	0	0	255	255	255	0	0	1	xxx
1	14109	1	SN_ZONE_14109	콘스탄티노플요새	영광의문	로컬콘스탄티노플요새맵	0	1004	-1	-1	126	669	0	0	255	255	255	0	0	1	xxx
1	14110	1	SN_ZONE_14110	콘스탄티노플요새	요새관리인	로컬콘스탄티노플요새맵	0	1004	-1	-1	541	499	0	0	255	255	255	0	0	1	xxx
1	14111	1	SN_ZONE_14111	콘스탄티노플요새	조련사	로컬콘스탄티노플요새맵	0	1004	-1	-1	608	499	0	0	255	255	255	0	0	1	xxx
1	14112	1	SN_ZONE_14112	콘스탄티노플요새	전투보좌관	로컬콘스탄티노플요새맵	0	1004	-1	-1	580	542	0	0	255	255	255	0	0	1	xxx
1	14113	1	SN_ZONE_14113	콘스탄티노플요새	대장장이	로컬콘스탄티노플요새맵	0	1004	-1	-1	641	542	0	0	255	255	255	0	0	1	xxx
1	14114	1	SN_ZONE_14114	콘스탄티노플요새	요새의심장	로컬콘스탄티노플요새맵	0	1004	-1	-1	940	950	0	0	255	255	255	0	0	1	xxx
1	15000	1	STORE_DH_GATE_OUT	서역	돈황석굴	돈황석굴 출구	0	2001	-1	-1	405	394	2	0	255	244	166	0	1	1	xxx
1	15105	1	STORE_QT_GATE_2-TRESURE1	중국	진시황릉	용기의 방[2F]	0	2006	-1	-1	99	315	2	0	255	244	166	0	1	1	xxx
1	15106	1	STORE_QT_GATE_2-TRESURE2	중국	진시황릉	도전의 방[2F]	0	2006	-1	-1	99	509	2	0	255	244	166	0	1	1	xxx
1	15107	1	STORE_QT_GATE_2-TRESURE3	중국	진시황릉	시련의 방[2F]	0	2006	-1	-1	1309	128	2	0	255	244	166	0	1	1	xxx
1	15108	1	STORE_QT_GATE_2-TRESURE4	중국	진시황릉	영웅의 방[2F]	0	2006	-1	-1	1308	314	2	0	255	244	166	0	1	1	xxx
1	15316	1	SN_ZONE_23600	중국	진시황릉	염화령	0	2009	-1	-1	580	643	2	0	255	255	255	0	1	1	
1	15317	1	SN_ZONE_23601	중국	진시황릉	태호관	0	2009	-1	-1	96	581	2	0	255	255	255	0	1	1	
1	15318	1	SN_ZONE_23602	중국	진시황릉	전욱관	0	2009	-1	-1	580	125	2	0	255	255	255	0	1	1	
1	15319	1	SN_ZONE_23603	중국	진시황릉	소호관	0	2009	-1	-1	1096	641	2	0	255	255	255	0	1	1	
1	15320	1	SN_ZONE_23604	중국	진시황릉	염제관	0	2009	-1	-1	588	1143	2	0	255	255	255	0	1	1	
1	15200	1	SN_ZONE_15200	이집트	파라오의 무덤	중앙입구	0	0	73	75	31	21	2	0	255	255	255	0	1	1	
1	15201	1	SN_ZONE_15201	이집트	파라오의 무덤	중앙출구	0	0	75	74	2	11	2	0	255	255	255	0	1	1	
1	15202	1	SN_ZONE_15202	이집트	파라오의 무덤	오시리스의 정원															
1	15300	1	SN_ZONE_15300	이집트	신전	상인/헌터 입구															
1	15301	1	SN_ZONE_15301	이집트	신전	도적 입구															
1	15302	1	SN_ZONE_15302	이집트	신전	상인/헌터 출구															
1	15303	1	SN_ZONE_15303	이집트	신전	도적 출구															
1	15304	1	SN_ZONE_15304	이집트	신전	차원의 문(세이트)															
1	15400	1	SN_ZONE_21835_3	이집트	신전	제약의 성소	0	2011	-1	-1	103	74	2	0	255	255	255	0	1	1	xxx
1	15401	1	SN_ZONE_21835_4	이집트	신전	부활의 성소	0	2011	-1	-1	216	343	2	0	255	255	255	0	1	1	xxx
1	15402	1	SN_ZONE_21835_5	이집트	신전	푸른눈의 성소	0	2011	-1	-1	337	87	2	0	255	255	255	0	1	1	xxx
1	15403	1	SN_ZONE_21835_6	이집트	신전	의문의 성소	0	2011	-1	-1	374	242	2	0	255	255	255	0	1	1	xxx
1	15404	1	SN_ZONE_21835_7	이집트	신전	시험의 성소	0	2011	-1	-1	527	243	2	0	255	255	255	0	1	1	xxx
1	15405	1	SN_ZONE_21835_8	이집트	신전	붉은 눈의 성소	0	2011	-1	-1	475	360	2	0	255	255	255	0	1	1	xxx
1	15406	1	SN_ZONE_21835_9	이집트	신전	신비의 성소	0	2011	-1	-1	614	321	2	0	255	255	255	0	1	1	xxx
1	15407	1	SN_ZONE_21836_1	이집트	신전	영광의 성소	0	2011	-1	-1	810	258	2	0	255	255	255	0	1	1	xxx
1	15408	1	SN_ZONE_21836_2	이집트	신전	속죄의 성소	0	2011	-1	-1	811	501	2	0	255	255	255	0	1	1	xxx
1	15409	1	SN_ZONE_21836_3	이집트	신전	알현의 성소	0	2011	-1	-1	1013	340	2	0	255	255	255	0	1	1	xxx
1	15410	1	SN_ZONE_21836_4	이집트	신전	영생의 성소	0	2011	-1	-1	1255	320	2	0	255	255	255	0	1	1	xxx
1	15411	1	SN_ZONE_21837_2	이집트	신전	징벌의 성소	0	2011	-1	-1	662	641	2	0	255	255	255	0	1	1	xxx
1	15412	1	SN_ZONE_21835_5	이집트	신전	푸른눈의 성소	0	2011	-1	-1	704	91	2	0	255	255	255	0	1	1	xxx
1	15413	1	SN_ZONE_21836_5	이집트	신전	어둠의 성소	0	2011	-1	-1	1281	74	2	0	255	255	255	0	1	1	xxx
1	15414	1	SN_ZONE_21835_3	이집트	신전	제약의 성소	0	2012	-1	-1	103	74	2	0	255	255	255	0	1	1	xxx
1	15415	1	SN_ZONE_21835_4	이집트	신전	부활의 성소	0	2012	-1	-1	216	343	2	0	255	255	255	0	1	1	xxx
