1	639	STORE_TD_THIEF_TAB1	7	SN_TAB_MALE
1	640	STORE_TD_THIEF_TAB2	7	SN_TAB_FEMALE
1	641	STORE_TD_THIEF_TAB3	7	SN_TAB_ETC
1	642	MALL_CONSUME_SPECIAL	1	UIIT_STT_SILKMALL_SPECIAL
1	643	MALL_CONSUME_SCROLL	1	UIIT_STT_SILKMALL_SCROLL
1	644	MALL_CONSUME_POTION	1	UIIT_STT_SILKMALL_POTION
1	645	MALL_CONSUME_COMMUNITY	1	UIIT_STT_SILKMALL_COMMUNITY
1	646	MALL_CONSUME_ETC	1	UIIT_STT_SILKMALL_ETC
1	647	MALL_AVATAR_HAT	2	UIIT_STT_SILKMALL_HAT
1	648	MALL_AVATAR_BOOTH	2	UIIT_STT_SILKMALL_BOOTH
1	649	MALL_AVATAR_FIREWORK	2	UIIT_STT_SILKMALL_FIREWORK
1	651	MALL_PET_SUMMON	3	UIIT_STT_SILKMALL_PET_SUMMON
1	652	MALL_PET_CONSUME	3	UIIT_STT_SILKMALL_PET_CONSUME
1	653	STORE_CH_SPECIAL2_TAB1	41	SN_TAB_SPECIAL
1	654	STORE_WC_SPECIAL2_TAB1	42	SN_TAB_SPECIAL
1	655	STORE_TK_SPECIAL_TAB1	43	SN_TAB_SPECIAL
1	656	STORE_RM_SPECIAL_TAB1	44	SN_TAB_SPECIAL
1	657	STORE_AM_SPECIAL_TAB1	50	SN_TAB_SPECIAL
1	658	STORE_CH_STABLE_TAB4	13	SN_TAB_CURE
1	659	STORE_WC_STABLE_TAB4	23	SN_TAB_CURE
1	660	STORE_KT_STABLE_TAB4	36	SN_TAB_CURE
1	661	STORE_CH_TRADER_TAB2	15	SN_TAB_FEMALE
1	662	STORE_CH_HUNTER_TAB2	16	SN_TAB_FEMALE
1	663	STORE_WC_TRADER_TAB2	25	SN_TAB_FEMALE
1	664	STORE_WC_HUNTER_TAB2	26	SN_TAB_FEMALE
1	665	STORE_KT_TRADER_TAB2	38	SN_TAB_FEMALE
1	666	STORE_KT_HUNTER_TAB2	39	SN_TAB_FEMALE
1	667	MALL_PREMIUM_PREMIUM	4	UIIT_STT_SILKMALL_PREMIUM_PREMIUM
1	668	MALL_ARCHEMY_ASTRAL	5	UIIT_STT_SILKMALL_ARCHEMY_ASTRAL
1	669	MALL_ARCHEMY_ATHANASIA	5	UIIT_STT_SILKMALL_ARCHEMY_ATHANASIA
1	670	STORE_CH_GUILD_TAB1	45	SN_TAB_CREST
1	671	STORE_CH_GUILD_TAB2	45	SN_TAB_MERCENARY
1	672	STORE_CH_GUILD_TAB3	45	SN_TAB_ETC
1	673	STORE_WC_GUILD_TAB1	46	SN_TAB_CREST
1	674	STORE_WC_GUILD_TAB2	46	SN_TAB_MERCENARY
1	675	STORE_WC_GUILD_TAB3	46	SN_TAB_ETC
1	676	STORE_KT_GUILD_TAB1	47	SN_TAB_CREST
1	677	STORE_KT_GUILD_TAB2	47	SN_TAB_MERCENARY
1	678	STORE_KT_GUILD_TAB3	47	SN_TAB_ETC
1	679	STORE_EU_GUILD_TAB1	48	SN_TAB_CREST
1	680	STORE_EU_GUILD_TAB2	48	SN_TAB_MERCENARY
1	681	STORE_EU_GUILD_TAB3	48	SN_TAB_ETC
1	682	STORE_KT_SMITH_EU_TAB1	28	SN_TAB_WEAPON
1	683	STORE_KT_SMITH_EU_TAB2	28	SN_TAB_SHIELD
1	684	STORE_KT_SMITH_EU_TAB3	28	UIIT_CTL_WNETWORK_BOLT
1	685	STORE_KT_ARMOR_EU_TAB1	31	SN_TAB_HEAVYARMOR_EU
1	686	STORE_KT_ARMOR_EU_TAB2	31	SN_TAB_LIGHTARMOR_EU
1	687	STORE_KT_ARMOR_EU_TAB3	31	SN_TAB_CLOTHES_EU
1	688	STORE_KT_ARMOR_EU_TAB4	32	SN_TAB_HEAVYARMOR_EU
1	689	STORE_KT_ARMOR_EU_TAB5	32	SN_TAB_LIGHTARMOR_EU
1	690	STORE_KT_ARMOR_EU_TAB6	32	SN_TAB_CLOTHES_EU
1	691	STORE_KT_ACCESSORY_EU_TAB1	35	SN_TAB_ACCESSORY
1	692	STORE_KT_ACCESSORY_EU_TAB2	35	SN_TAB_ETC
1	693	STORE_KT_ACCESSORY_EU_TAB3	35	SN_TAB_ALCHEMY
1	694	STORE_EU_SMITH_TAB1	51	SN_TAB_WEAPON
1	695	STORE_EU_SMITH_TAB2	51	SN_TAB_SHIELD
1	696	STORE_EU_SMITH_TAB3	51	UIIT_CTL_WNETWORK_BOLT
1	697	STORE_EU_ARMOR_TAB1	52	SN_TAB_HEAVYARMOR_EU
1	698	STORE_EU_ARMOR_TAB2	52	SN_TAB_LIGHTARMOR_EU
1	699	STORE_EU_ARMOR_TAB3	52	SN_TAB_CLOTHES_EU
1	700	STORE_EU_ARMOR_TAB4	53	SN_TAB_HEAVYARMOR_EU
1	701	STORE_EU_ARMOR_TAB5	53	SN_TAB_LIGHTARMOR_EU
1	702	STORE_EU_ARMOR_TAB6	53	SN_TAB_CLOTHES_EU
1	703	STORE_EU_POTION_TAB1	54	SN_TAB_POTION
1	704	STORE_EU_ACCESSORY_TAB1	55	SN_TAB_ACCESSORY
1	705	STORE_EU_ACCESSORY_TAB2	55	SN_TAB_ETC
1	706	STORE_EU_ACCESSORY_TAB3	55	SN_TAB_ALCHEMY
1	707	STORE_EU_STABLE_TAB1	56	SN_TAB_VEHICLE
1	708	STORE_EU_STABLE_TAB2	56	SN_TAB_CART
1	709	STORE_EU_STABLE_TAB3	56	SN_TAB_PET
1	710	STORE_EU_STABLE_TAB4	56	SN_TAB_CURE
1	711	STORE_EU_SPECIAL_TAB1	57	SN_TAB_SPECIAL
1	712	STORE_EU_TRADER_TAB1	58	SN_TAB_MALE
1	713	STORE_EU_TRADER_TAB2	58	SN_TAB_FEMALE
1	714	STORE_EU_HUNTER_TAB1	59	SN_TAB_MALE
1	715	STORE_EU_HUNTER_TAB2	59	SN_TAB_FEMALE
1	716	STORE_CA_SMITH_TAB1	60	SN_TAB_WEAPON
1	717	STORE_CA_SMITH_TAB2	60	SN_TAB_SHIELD
1	718	STORE_CA_SMITH_TAB3	60	UIIT_CTL_WNETWORK_BOLT
1	719	STORE_CA_ARMOR_TAB1	61	SN_TAB_HEAVYARMOR_EU
1	720	STORE_CA_ARMOR_TAB2	61	SN_TAB_LIGHTARMOR_EU
1	721	STORE_CA_ARMOR_TAB3	61	SN_TAB_CLOTHES_EU
1	722	STORE_CA_ARMOR_TAB4	62	SN_TAB_HEAVYARMOR_EU
1	723	STORE_CA_ARMOR_TAB5	62	SN_TAB_LIGHTARMOR_EU
1	724	STORE_CA_ARMOR_TAB6	62	SN_TAB_CLOTHES_EU
1	725	STORE_CA_POTION_TAB1	63	SN_TAB_POTION
1	726	STORE_CA_ACCESSORY_TAB1	64	SN_TAB_ACCESSORY
1	727	STORE_CA_ACCESSORY_TAB2	64	SN_TAB_ETC
1	728	STORE_CA_ACCESSORY_TAB3	64	SN_TAB_ALCHEMY
1	729	STORE_CA_STABLE_TAB1	65	SN_TAB_VEHICLE
1	730	STORE_CA_STABLE_TAB2	65	SN_TAB_CART
1	731	STORE_CA_STABLE_TAB3	65	SN_TAB_PET
1	732	STORE_CA_STABLE_TAB4	65	SN_TAB_CURE
1	733	STORE_CA_SPECIAL_TAB1	66	SN_TAB_SPECIAL
1	734	STORE_CA_TRADER_TAB1	67	SN_TAB_MALE
1	735	STORE_CA_TRADER_TAB2	67	SN_TAB_FEMALE
1	736	STORE_CA_HUNTER_TAB1	68	SN_TAB_MALE
1	737	STORE_CA_HUNTER_TAB2	68	SN_TAB_FEMALE
1	738	STORE_CA_GUILD_TAB1	49	SN_TAB_CREST
1	739	STORE_CA_GUILD_TAB2	49	SN_TAB_MERCENARY
1	740	STORE_CA_GUILD_TAB3	49	SN_TAB_ETC
